"","V2","V258","V81","V82","V83"
"62738",643,0.97502,1,2,2
"62739",643,0.76103,2,2,2
"62740",643,0.76103,3,2,2
"62741",643,1.00214,-1,2,2
"62742",643,0.97502,-1,2,2
"62743",643,0.75379,1,2,2
"62744",643,0.88385,1,2,2
"62745",643,1.50125,1,2,2
"62746",643,1.51418,1,2,2
"62747",643,0.88385,1,2,1
"62748",643,1.04778,1,2,2
"62749",643,0.75779,1,2,2
"62750",643,1.04143,2,2,2
"62751",643,1.04143,1,1,1
"62752",643,0.75379,2,2,2
"62753",643,0.75379,2,2,2
"62754",643,0.75379,1,2,2
"62755",643,1.04778,1,2,2
"62756",643,1.51418,2,2,2
"62757",643,1.04143,2,2,2
"62758",643,0.72308,1,2,2
"62759",643,1.34988,1,2,2
"62760",643,1.37465,1,2,2
"62761",643,0.73693,1,2,2
"62762",643,1.37465,1,2,2
"62763",643,0.71741,2,2,2
"62764",643,0.72308,1,2,2
"62765",643,0.71741,1,2,2
"62766",643,0.72308,1,2,2
"62767",643,0.73693,1,2,2
"62768",643,1.28178,1,1,2
"62769",643,0.72308,1,2,2
"62770",643,0.72308,-1,2,2
"62771",643,0.71741,1,1,1
"62772",643,0.71741,1,2,2
"62773",643,1.43656,1,2,2
"62774",643,0.75408,2,2,2
"62775",643,0.75408,2,2,2
"62776",643,0.85859,2,2,2
"62777",643,1.2946,2,2,2
"62778",643,1.15319,2,2,2
"62779",643,0.94858,2,2,2
"62780",643,0.75759,2,2,2
"62781",643,0.94239,1,2,2
"62782",643,0.94239,1,2,2
"62783",643,1.15319,2,2,2
"62784",643,1.2946,3,2,2
"62785",643,1.33519,1,2,2
"62786",643,0.85859,2,2,2
"62787",643,0.85859,3,2,2
"62788",643,1.2946,2,2,2
"62789",643,0.85859,2,2,2
"62790",643,0.75759,2,2,2
"62791",643,1.15319,2,2,2
"62792",643,0.94239,2,2,2
"62793",643,1.2946,1,2,2
"62794",643,1.15319,2,2,2
"62795",643,0.95874,1,2,2
"62796",643,1.24264,1,2,2
"62797",643,0.86056,1,2,2
"62798",643,0.88094,1,2,2
"62799",643,1.08472,1,2,2
"62800",643,0.86871,1,2,2
"62801",643,0.86056,3,-2,-2
"62802",643,1.07656,1,1,1
"62803",643,0.86056,1,2,2
"62804",643,1.07656,2,2,2
"62805",643,1.24264,1,1,2
"62806",643,0.86871,1,2,2
"62807",643,0.86871,1,2,2
"62808",643,0.86871,1,2,2
"62809",643,1.07656,1,2,2
"62810",643,1.24264,1,1,1
"62811",643,0.95739,1,2,2
"62812",643,0.87026,1,2,1
"62813",643,0.95739,1,1,2
"62814",643,0.87026,1,2,2
"62815",643,0.88281,1,2,2
"62816",643,0.88281,1,2,2
"62817",643,1.10938,1,1,2
"62818",643,0.95739,2,2,2
"62819",643,0.95739,-1,1,2
"62820",643,0.95739,2,1,2
"62821",643,1.07457,1,2,2
"62822",643,0.95739,2,2,2
"62823",643,0.87026,2,2,1
"62824",643,0.88281,2,2,2
"62825",643,1.02068,1,2,2
"62826",643,0.87026,2,2,2
"62827",643,0.95739,2,2,1
"62828",643,0.88281,1,2,2
"62829",643,0.88281,2,2,2
"62830",643,0.84128,2,2,2
"62831",643,0.84128,2,2,2
"62832",643,0.84128,2,2,2
"62833",643,0.84572,2,2,2
"62834",643,1.0157,-1,2,2
"62835",643,1.0157,2,2,2
"62836",643,1.05542,1,2,2
"62837",643,0.84572,2,2,2
"62838",643,1.0157,-1,2,2
"62839",643,1.45801,2,2,2
"62840",643,1.05542,3,2,2
"62841",643,1.0157,1,2,2
"62842",643,1.05542,1,2,2
"62843",643,0.97674,2,2,2
"62844",643,1.05542,2,2,2
"62845",643,1.46062,1,2,2
"62846",643,0.94783,2,2,2
"62847",643,0.99689,2,2,2
"62848",643,1.04334,1,2,2
"62849",643,1.04334,1,2,2
"62850",643,1.04334,2,2,2
"62851",643,0.9361,2,2,2
"62852",643,0.95328,1,2,2
"62853",643,0.9361,1,2,2
"62854",643,1.04334,1,2,2
"62855",643,1.26161,2,2,2
"62856",643,1.24768,1,2,2
"62857",643,0.94238,3,2,2
"62858",643,0.99689,-1,2,2
"62859",643,1.26161,3,2,2
"62860",643,0.94238,-1,2,2
"62861",643,1.04334,2,2,2
"62862",643,0.9361,1,2,2
"62863",643,0.87041,2,2,2
"62864",643,1.2092,1,2,2
"62865",643,0.84998,2,2,2
"62866",643,1.2092,1,2,2
"62867",643,1.2092,1,2,2
"62868",643,0.99809,1,2,2
"62869",643,0.84998,1,2,2
"62870",643,0.99809,2,2,2
"62871",643,0.84998,2,2,2
"62872",643,0.84998,-1,2,2
"62873",643,1.04278,-5,2,2
"62874",643,0.88317,1,2,2
"62875",643,0.84998,2,2,2
"62876",643,1.04278,-1,2,2
"62877",643,0.87041,3,1,2
"62878",643,0.88317,3,1,1
"62879",643,0.84998,-1,2,2
"62880",643,0.87041,-1,2,2
"62881",643,2.01999,1,2,2
"62882",643,1.95686,2,2,2
"62883",643,2.01999,1,2,2
"62884",643,1.24672,1,2,2
"62885",643,0.49711,1,2,2
"62886",643,2.01999,2,2,2
"62887",643,1.16781,1,2,2
"62888",643,0.49711,-1,2,2
"62889",643,1.40453,2,2,2
"62890",643,1.40453,2,2,2
"62891",643,0.49711,2,2,2
"62892",643,1.40453,1,2,2
"62893",643,1.91741,1,2,2
"62894",643,1.24672,3,2,2
"62895",643,1.40453,1,2,2
"62896",643,1.40453,1,2,2
"62897",643,2.01999,1,2,2
"62898",643,0.70533,2,2,2
"62899",643,0.64185,-1,2,2
"62900",643,0.72595,1,2,2
"62901",643,0.96146,1,2,2
"62902",643,2.58276,1,2,2
"62903",643,0.62558,1,2,2
"62904",643,0.96146,1,2,2
"62905",643,1.31324,1,2,2
"62906",643,0.70533,2,2,2
"62907",643,2.58276,1,2,2
"62908",643,0.96146,2,2,2
"62909",643,0.70533,2,2,2
"62910",643,0.96146,-1,2,2
"62911",643,0.96146,1,2,2
"62912",643,1.31324,1,2,2
"62913",643,1.31324,1,2,2
"62914",643,0.73693,2,2,2
"62915",643,1.34988,1,2,2
"62916",643,0.73693,1,2,2
"62917",643,1.37465,2,2,2
"62918",643,0.72308,1,2,2
"62919",643,0.72308,1,2,2
"62920",643,0.72308,2,2,2
"62921",643,0.72308,2,2,2
"62922",643,1.28178,1,2,2
"62923",643,1.28178,1,2,2
"62924",643,0.72308,2,2,2
"62925",643,0.73693,2,2,2
"62926",643,1.28178,1,2,2
"62927",643,0.71741,2,2,2
"62928",643,0.71741,1,2,2
"62929",643,1.28178,1,2,2
"62930",643,1.05399,1,2,2
"62931",643,1.05399,2,2,2
"62932",643,0.95582,1,2,2
"62933",643,1.74715,1,2,2
"62934",643,0.92734,2,2,2
"62935",643,0.92734,1,2,2
"62936",643,0.92734,1,2,2
"62937",643,1.77508,-1,2,2
"62938",643,0.92734,1,2,2
"62939",643,0.92734,-1,2,2
"62940",643,0.95582,-1,2,2
"62941",643,1.74715,-1,2,2
"62942",643,0.79057,-1,2,2
"62943",643,1.05399,2,2,2
"62944",643,0.79057,-1,2,2
"62945",643,0.92734,-1,2,2
"62946",643,1.77508,-1,2,2
"62947",643,1.74715,1,2,2
"62948",643,0.79057,-1,2,2
"62949",643,0.76103,2,2,2
"62950",643,1.0096,1,2,2
"62951",643,0.75924,1,2,2
"62952",643,1.0096,2,2,2
"62953",643,1.00214,1,2,2
"62954",643,0.75924,2,2,2
"62955",643,1.00214,2,2,2
"62956",643,0.94173,1,2,2
"62957",643,2.61091,2,2,2
"62958",643,0.97502,1,2,2
"62959",643,1.0096,1,2,2
"62960",643,2.59877,1,2,2
"62961",643,1.0096,2,2,2
"62962",643,1.0096,1,2,2
"62963",643,0.76103,2,2,2
"62964",643,0.94173,2,2,2
"62965",643,0.75924,1,2,2
"62966",643,0.97502,1,2,2
"62967",643,0.97502,1,2,2
"62968",643,0.76103,1,2,2
"62969",643,0.75924,1,2,2
"62970",643,1.0096,1,2,2
"62971",643,0.97502,1,2,2
"62972",643,1.0096,1,2,2
"62973",643,0.97502,1,2,2
"62974",643,0.76103,1,2,2
"62975",643,0.94173,1,2,2
"62976",643,0.75924,1,2,2
"62977",643,0.75924,1,2,2
"62978",643,1.00214,1,2,2
"62979",643,0.94173,1,1,2
"62980",643,0.76103,1,2,2
"62981",643,0.76103,1,2,2
"62982",643,0.75924,1,2,2
"62983",643,0.75924,1,2,2
"62984",643,0.75924,1,2,2
"62985",643,0.86056,1,2,2
"62986",643,0.88094,1,2,2
"62987",643,1.24264,1,2,2
"62988",643,1.08472,1,2,2
"62989",643,0.95874,2,2,2
"62990",643,1.24774,1,2,2
"62991",643,0.86056,1,2,2
"62992",643,1.24264,1,2,2
"62993",643,1.24264,1,2,2
"62994",643,0.95874,1,2,2
"62995",643,0.95874,1,2,2
"62996",643,0.86056,1,2,2
"62997",643,0.88094,1,2,2
"62998",643,0.95874,1,2,2
"62999",643,1.08472,1,2,2
"63000",643,1.02068,2,2,2
"63001",643,1.10938,2,2,1
"63002",643,0.95739,2,2,2
"63003",643,0.88281,-5,2,2
"63004",643,1.10938,1,2,2
"63005",643,1.11719,2,2,2
"63006",643,1.07457,2,2,2
"63007",643,0.87026,2,2,2
"63008",643,1.02068,2,2,2
"63009",643,0.87026,1,2,2
"63010",643,0.87026,2,2,2
"63011",643,1.10938,1,2,2
"63012",643,1.02068,1,2,2
"63013",643,1.10938,1,2,2
"63014",643,1.02068,2,2,2
"63015",643,1.10938,1,2,2
"63016",643,1.07457,2,2,2
"63017",643,0.87026,2,2,2
"63018",643,0.71345,1,2,2
"63019",643,1.2375,2,2,2
"63020",643,1.03563,2,2,2
"63021",643,0.70788,1,2,2
"63022",643,0.71345,2,2,2
"63023",643,0.71345,1,2,2
"63024",643,1.03563,1,2,2
"63025",643,1.15833,2,2,2
"63026",643,1.17812,1,2,2
"63027",643,0.70788,2,2,2
"63028",643,0.70788,2,2,2
"63029",643,1.2375,1,2,2
"63030",643,0.71345,-1,2,2
"63031",643,1.03563,2,2,2
"63032",643,1.15833,-1,2,2
"63033",643,1.15833,2,2,2
"63034",643,1.53438,3,2,2
"63035",643,1.2375,2,2,2
"63036",643,0.70788,1,2,2
"63037",643,0.75759,2,2,2
"63038",643,0.94239,1,2,2
"63039",643,0.85859,1,2,2
"63040",643,0.75408,2,2,2
"63041",643,0.75759,2,2,2
"63042",643,0.94858,1,2,2
"63043",643,1.33519,1,2,2
"63044",643,0.85859,1,2,2
"63045",643,0.75408,1,2,2
"63046",643,0.94239,1,2,2
"63047",643,1.33519,1,2,2
"63048",643,0.85859,1,2,2
"63049",643,1.33519,2,2,2
"63050",643,1.33519,1,2,2
"63051",643,0.75408,2,2,2
"63052",643,0.94858,1,2,2
"63053",643,0.94858,1,2,2
"63054",643,1.15319,2,2,2
"63055",643,0.94858,2,2,2
"63056",643,0.88746,1,-1,2
"63057",643,0.90143,1,2,2
"63058",643,0.88746,1,1,2
"63059",643,0.90143,1,2,2
"63060",643,0.88746,1,1,2
"63061",643,1.04398,1,1,2
"63062",643,1.06128,1,2,2
"63063",643,0.91584,1,1,1
"63064",643,1.06128,1,2,2
"63065",643,1.82382,2,2,2
"63066",643,1.06128,1,2,2
"63067",643,0.91584,2,2,2
"63068",643,0.88746,-1,2,2
"63069",643,0.90143,2,2,2
"63070",643,1.04398,2,2,2
"63071",643,0.90143,2,2,2
"63072",643,0.88746,-1,2,2
"63073",643,0.9182,2,2,2
"63074",643,1.04398,2,2,2
"63075",643,0.88746,-1,2,2
"63076",643,0.49711,1,2,2
"63077",643,0.49711,1,2,2
"63078",643,1.95686,2,2,2
"63079",643,1.24672,1,1,2
"63080",643,0.49711,1,2,2
"63081",643,1.16781,1,2,2
"63082",643,0.49711,1,2,2
"63083",643,0.49711,1,2,2
"63084",643,0.49711,2,2,2
"63085",643,0.49711,2,2,2
"63086",643,0.49711,2,2,2
"63087",643,0.49711,2,2,2
"63088",643,0.49711,1,2,2
"63089",643,1.91741,1,2,2
"63090",643,2.01999,2,2,2
"63091",643,1.40453,-1,2,2
"63092",643,1.40453,1,2,2
"63093",643,0.69401,1,2,2
"63094",643,0.61491,2,2,2
"63095",643,1.37765,1,2,2
"63096",643,0.95391,-1,2,2
"63097",643,2.58447,1,2,2
"63098",643,0.69401,1,2,2
"63099",643,0.61491,-1,2,2
"63100",643,2.58447,1,2,2
"63101",643,0.61266,2,2,2
"63102",643,0.69401,1,2,2
"63103",643,0.69401,1,2,2
"63104",643,0.69401,1,2,2
"63105",643,0.95391,1,2,2
"63106",643,2.58447,1,2,2
"63107",643,0.61491,1,2,2
"63108",643,0.61491,1,2,2
"63109",643,0.61266,1,2,2
"63110",643,0.61266,1,2,2
"63111",643,0.9361,-1,2,2
"63112",643,0.9361,2,2,2
"63113",643,0.94238,2,2,2
"63114",643,0.9361,2,1,1
"63115",643,1.04334,-1,2,2
"63116",643,0.9361,2,2,2
"63117",643,0.95328,1,2,2
"63118",643,0.94238,2,2,2
"63119",643,1.04334,1,2,2
"63120",643,1.04334,1,2,2
"63121",643,0.9361,1,2,2
"63122",643,0.94783,2,2,2
"63123",643,0.95328,2,2,2
"63124",643,0.94238,2,2,2
"63125",643,0.94238,1,2,2
"63126",643,1.26161,1,2,2
"63127",643,0.99809,-1,2,2
"63128",643,1.04278,2,2,2
"63129",643,1.2092,2,2,2
"63130",643,1.71312,1,2,2
"63131",643,0.87041,2,2,2
"63132",643,1.04278,2,2,2
"63133",643,0.84998,1,2,2
"63134",643,0.99809,2,2,2
"63135",643,0.88317,1,2,2
"63136",643,0.84998,1,2,2
"63137",643,0.84998,2,2,2
"63138",643,0.99809,1,2,2
"63139",643,1.04278,1,2,2
"63140",643,0.87041,1,2,2
"63141",643,1.2092,1,2,2
"63142",643,0.88317,1,2,2
"63143",643,0.88317,1,2,2
"63144",643,0.84998,2,2,2
"63145",643,0.84128,1,2,2
"63146",643,1.05542,2,2,2
"63147",643,0.97674,1,2,2
"63148",643,1.06543,1,2,2
"63149",643,0.84128,2,2,2
"63150",643,0.84128,-1,2,2
"63151",643,1.05542,1,2,2
"63152",643,1.06543,1,2,2
"63153",643,1.0157,2,2,2
"63154",643,1.06543,2,2,2
"63155",643,0.97674,1,2,2
"63156",643,0.97674,1,2,2
"63157",643,0.84128,-1,2,2
"63158",643,1.06543,2,2,2
"63159",643,0.84128,1,2,2
"63160",643,1.46062,2,2,2
"63161",643,0.61491,2,2,2
"63162",643,0.95391,1,2,2
"63163",643,0.69401,1,2,2
"63164",643,0.69401,-1,2,2
"63165",643,0.69401,1,2,2
"63166",643,0.69401,2,2,2
"63167",643,2.52666,-1,2,2
"63168",643,0.95391,1,2,2
"63169",643,0.69401,2,2,2
"63170",643,0.95391,1,2,2
"63171",643,0.69401,1,2,2
"63172",643,0.61266,1,2,2
"63173",643,0.61491,2,2,2
"63174",643,1.37765,2,2,2
"63175",643,1.37765,1,2,2
"63176",643,0.61266,2,2,2
"63177",643,0.61491,1,2,2
"63178",643,0.61491,1,2,2
"63179",643,1.2946,1,2,2
"63180",643,0.75408,1,2,2
"63181",643,0.94239,1,2,2
"63182",643,0.75759,2,2,2
"63183",643,0.85859,-1,2,2
"63184",643,0.75759,-1,2,2
"63185",643,1.33519,-1,2,2
"63186",643,1.15319,1,2,2
"63187",643,0.94858,2,2,2
"63188",643,0.75408,-1,2,2
"63189",643,1.15319,2,2,2
"63190",643,1.33519,2,2,2
"63191",643,0.75408,1,2,2
"63192",643,0.85859,3,2,2
"63193",643,1.33519,-1,2,2
"63194",643,0.94239,1,2,2
"63195",643,0.94858,-1,2,2
"63196",643,0.85859,1,2,2
"63197",643,1.2946,1,2,2
"63198",643,0.88094,2,2,2
"63199",643,0.86056,2,2,2
"63200",643,0.86871,2,2,2
"63201",643,1.24264,2,2,2
"63202",643,1.24774,2,2,2
"63203",643,0.86056,2,2,2
"63204",643,0.86871,2,2,2
"63205",643,1.24774,2,2,2
"63206",643,0.86056,1,2,2
"63207",643,0.86056,1,2,2
"63208",643,1.24264,1,2,2
"63209",643,1.08472,1,2,2
"63210",643,1.24264,2,2,2
"63211",643,0.95874,2,2,2
"63212",643,0.86056,2,2,2
"63213",643,1.08472,1,2,2
"63214",643,0.71345,1,2,2
"63215",643,1.03563,1,2,2
"63216",643,0.71345,1,2,2
"63217",643,1.53438,1,2,2
"63218",643,0.70788,2,2,2
"63219",643,0.71345,2,2,2
"63220",643,0.70788,1,1,2
"63221",643,0.70788,2,2,2
"63222",643,0.71345,2,2,2
"63223",643,0.70788,1,2,2
"63224",643,0.70788,1,2,2
"63225",643,0.71345,1,2,2
"63226",643,0.70788,1,2,2
"63227",643,1.03563,1,2,2
"63228",643,0.70788,2,2,2
"63229",643,0.71345,2,2,2
"63230",643,0.71345,2,2,2
"63231",643,1.53438,2,2,2
"63232",643,1.03563,2,2,2
"63233",643,1.10938,1,2,2
"63234",643,0.88281,1,2,2
"63235",643,0.87026,1,2,2
"63236",643,1.11719,1,2,2
"63237",643,1.11719,1,2,2
"63238",643,0.87026,1,2,2
"63239",643,0.88281,1,2,2
"63240",643,1.02068,1,2,2
"63241",643,1.02068,1,2,2
"63242",643,1.07457,1,2,2
"63243",643,1.11719,1,2,2
"63244",643,0.88281,-1,2,2
"63245",643,1.11719,1,2,2
"63246",643,1.10938,-1,2,2
"63247",643,1.10938,-1,2,2
"63248",643,0.88281,2,2,2
"63249",643,1.11719,1,2,2
"63250",643,0.87026,1,2,2
"63251",643,1.07457,1,2,2
"63252",643,0.84572,-1,2,2
"63253",643,0.97674,-1,2,2
"63254",643,1.0157,1,2,2
"63255",643,0.84128,-1,2,2
"63256",643,1.0157,-5,2,2
"63257",643,1.06543,-1,2,2
"63258",643,1.45801,3,2,2
"63259",643,1.06543,-5,2,2
"63260",643,1.06543,-5,2,2
"63261",643,0.97674,1,2,2
"63262",643,1.0157,1,2,2
"63263",643,1.0157,1,2,2
"63264",643,1.05542,1,2,2
"63265",643,1.45801,1,2,2
"63266",643,0.84128,1,2,2
"63267",643,0.84128,1,2,2
"63268",643,0.97674,1,2,2
"63269",643,1.04334,-2,2,2
"63270",643,0.94783,2,2,2
"63271",643,0.9361,2,2,2
"63272",643,0.94238,2,2,2
"63273",643,0.94783,1,2,2
"63274",643,0.9361,2,2,2
"63275",643,0.95328,1,2,2
"63276",643,0.99689,-1,2,2
"63277",643,0.9361,2,1,2
"63278",643,0.9361,-1,2,2
"63279",643,0.94238,-1,2,2
"63280",643,0.94238,1,2,2
"63281",643,0.94783,2,2,2
"63282",643,1.26161,1,2,2
"63283",643,0.9361,2,2,2
"63284",643,0.94783,2,2,2
"63285",643,0.94238,-1,2,2
"63286",643,0.94783,1,2,2
"63287",643,0.94238,3,2,2
"63288",643,0.99689,3,2,2
"63289",643,1.04334,2,2,2
"63290",643,0.94783,1,2,2
"63291",643,1.24768,-1,2,2
"63292",643,0.9361,2,2,2
"63293",643,1.04334,-1,2,2
"63294",643,1.24768,1,2,2
"63295",643,0.94238,-1,2,2
"63296",643,1.26161,2,2,2
"63297",643,1.24768,1,2,2
"63298",643,0.94238,1,2,2
"63299",643,1.24768,2,2,2
"63300",643,0.99689,1,2,2
"63301",643,0.49711,1,2,2
"63302",643,0.49711,1,2,2
"63303",643,0.49711,1,2,2
"63304",643,0.49711,2,2,2
"63305",643,0.49711,1,2,2
"63306",643,1.91741,1,1,2
"63307",643,0.49711,1,2,2
"63308",643,0.49711,1,2,2
"63309",643,0.49711,1,2,2
"63310",643,0.49711,2,2,2
"63311",643,0.49711,2,2,2
"63312",643,0.49711,2,2,2
"63313",643,0.49711,1,2,2
"63314",643,0.49711,1,2,2
"63315",643,0.49711,1,2,2
"63316",643,1.40453,1,2,2
"63317",643,0.62558,1,2,2
"63318",643,2.58276,1,2,2
"63319",643,0.70533,1,2,2
"63320",643,0.70533,2,2,2
"63321",643,0.72595,2,2,2
"63322",643,0.72595,2,2,2
"63323",643,2.57055,1,2,2
"63324",643,0.70533,2,2,2
"63325",643,0.70533,2,2,2
"63326",643,0.70533,3,2,2
"63327",643,0.70533,1,2,2
"63328",643,0.72595,2,2,2
"63329",643,0.96146,2,2,2
"63330",643,0.70533,2,2,2
"63331",643,2.57055,2,2,2
"63332",643,0.72595,2,2,2
"63333",643,0.70533,1,2,2
"63334",643,0.70533,1,2,2
"63335",643,0.96146,1,2,2
"63336",643,0.70533,1,2,2
"63337",643,0.72595,2,2,2
"63338",643,0.72595,1,2,2
"63339",643,0.96146,1,2,2
"63340",643,0.70533,2,2,2
"63341",643,2.58276,1,2,2
"63342",643,1.31324,2,2,2
"63343",643,0.70533,1,2,2
"63344",643,2.57055,2,2,2
"63345",643,0.72595,2,2,2
"63346",643,0.72595,2,2,2
"63347",643,1.39099,2,2,2
"63348",643,0.84255,3,2,2
"63349",643,0.84255,1,2,2
"63350",643,0.84255,1,2,2
"63351",643,0.91873,1,2,2
"63352",643,1.16628,1,2,2
"63353",643,0.84255,1,2,2
"63354",643,0.84255,3,2,2
"63355",643,1.37576,3,2,2
"63356",643,0.91873,-1,2,2
"63357",643,1.39099,2,2,2
"63358",643,0.84255,2,2,2
"63359",643,0.84255,2,2,2
"63360",643,1.37576,1,2,2
"63361",643,1.00252,2,2,2
"63362",643,1.00252,1,2,2
"63363",643,0.84255,1,2,2
"63364",643,0.80268,1,2,2
"63365",643,0.71165,1,2,2
"63366",643,0.87102,2,2,2
"63367",643,1.63894,2,2,2
"63368",643,0.80268,1,2,2
"63369",643,1.63894,2,2,2
"63370",643,0.87102,1,2,2
"63371",643,0.87102,1,2,2
"63372",643,0.72985,2,2,2
"63373",643,1.63894,2,2,2
"63374",643,0.72985,1,2,2
"63375",643,0.87102,1,2,2
"63376",643,0.87102,1,2,2
"63377",643,0.72985,2,2,2
"63378",643,0.87102,2,2,2
"63379",643,0.80268,1,2,2
"63380",643,1.96599,1,2,2
"63381",643,1.01718,1,2,2
"63382",643,0.70675,1,2,2
"63383",643,0.84267,1,2,2
"63384",643,1.01718,1,2,2
"63385",643,0.70675,1,2,2
"63386",643,1.22172,1,2,2
"63387",643,0.84267,1,2,2
"63388",643,1.01718,1,2,2
"63389",643,0.84267,1,2,2
"63390",643,0.70675,1,2,2
"63391",643,0.70149,1,2,2
"63392",643,0.70149,1,2,2
"63393",643,0.70149,1,2,2
"63394",643,0.94238,1,1,2
"63395",643,0.94783,3,2,2
"63396",643,0.95328,2,2,2
"63397",643,0.9361,1,2,2
"63398",643,0.94238,1,2,2
"63399",643,0.94783,1,2,2
"63400",643,0.95328,1,2,2
"63401",643,0.95328,1,2,2
"63402",643,0.94783,1,2,2
"63403",643,0.94783,1,2,2
"63404",643,0.95328,1,2,2
"63405",643,1.24768,2,2,2
"63406",643,0.95328,1,2,2
"63407",643,0.95328,1,2,2
"63408",643,1.04334,1,2,2
"63409",643,0.9361,1,2,2
"63410",643,0.84572,1,1,2
"63411",643,1.0157,1,2,2
"63412",643,1.06543,1,2,2
"63413",643,0.84128,2,2,2
"63414",643,0.97674,1,1,2
"63415",643,0.84128,1,1,1
"63416",643,1.0157,1,2,2
"63417",643,1.05542,1,2,2
"63418",643,0.84572,2,2,2
"63419",643,1.46062,1,1,2
"63420",643,0.84572,1,2,2
"63421",643,0.84128,1,2,2
"63422",643,0.84128,1,2,2
"63423",643,1.0157,1,2,2
"63424",643,0.84572,2,2,2
"63425",643,0.84128,1,2,2
"63426",643,0.84128,2,2,2
"63427",643,0.84998,1,2,2
"63428",643,0.84998,1,2,2
"63429",643,0.87041,1,2,2
"63430",643,0.84998,1,2,2
"63431",643,0.87041,1,2,2
"63432",643,1.04278,2,2,2
"63433",643,0.84998,1,2,2
"63434",643,0.84998,1,2,2
"63435",643,0.84998,2,2,2
"63436",643,0.84998,1,2,2
"63437",643,1.04278,1,2,2
"63438",643,1.2092,1,1,2
"63439",643,0.87041,2,2,2
"63440",643,0.84998,1,2,2
"63441",643,0.84998,1,2,2
"63442",643,0.84998,1,2,2
"63443",643,0.88317,2,2,2
"63444",643,0.84998,3,2,2
"63445",643,0.87041,1,2,2
"63446",643,0.7107,2,2,2
"63447",643,1.22172,2,2,2
"63448",643,1.22172,2,2,2
"63449",643,0.7107,1,2,2
"63450",643,0.84267,2,2,2
"63451",643,1.96599,2,2,2
"63452",643,0.70149,2,2,2
"63453",643,0.84267,1,2,2
"63454",643,0.70675,2,2,2
"63455",643,0.70149,1,2,2
"63456",643,1.22172,2,2,2
"63457",643,1.22172,1,2,2
"63458",643,0.70675,1,2,2
"63459",643,0.7107,1,2,2
"63460",643,1.22172,1,2,2
"63461",643,0.7107,2,2,2
"63462",643,0.72985,2,2,2
"63463",643,2.31012,1,2,2
"63464",643,0.72985,1,2,2
"63465",643,0.71165,1,2,2
"63466",643,0.87102,2,2,2
"63467",643,2.33561,1,2,2
"63468",643,0.71165,1,2,2
"63469",643,0.87102,-1,2,2
"63470",643,0.72985,1,2,2
"63471",643,0.72985,1,2,2
"63472",643,0.71165,1,2,2
"63473",643,0.71165,2,2,2
"63474",643,0.72985,1,2,2
"63475",643,0.71165,1,2,2
"63476",643,0.71165,1,2,2
"63477",643,0.80268,2,2,2
"63478",643,0.71165,2,2,2
"63479",643,1.05542,1,2,2
"63480",643,0.84572,1,1,2
"63481",643,0.84128,1,2,2
"63482",643,0.84128,1,2,2
"63483",643,0.84572,2,2,2
"63484",643,0.97674,1,2,2
"63485",643,1.05542,1,2,2
"63486",643,0.84128,1,2,2
"63487",643,0.84128,1,2,2
"63488",643,0.84128,1,2,2
"63489",643,0.97674,1,2,2
"63490",643,1.05542,1,2,2
"63491",643,0.84572,1,2,2
"63492",643,0.84572,1,2,2
"63493",643,1.0157,1,2,2
"63494",643,1.06543,1,2,2
"63495",643,0.97674,1,2,2
"63496",643,0.99809,2,2,2
"63497",643,0.87041,1,2,2
"63498",643,0.84998,1,2,2
"63499",643,1.2092,2,2,2
"63500",643,0.99809,1,2,2
"63501",643,0.88317,2,2,2
"63502",643,0.88317,2,2,2
"63503",643,1.71312,2,2,2
"63504",643,0.88317,2,2,2
"63505",643,0.87041,1,2,2
"63506",643,1.71312,2,2,2
"63507",643,0.87041,-1,2,2
"63508",643,0.99809,1,2,2
"63509",643,0.99809,1,2,2
"63510",643,0.84998,1,2,2
"63511",643,0.87041,1,2,2
"63512",643,0.84998,1,2,2
"63513",643,0.84998,2,2,2
"63514",643,0.99809,2,2,2
"63515",643,0.9361,-1,1,2
"63516",643,1.04334,2,2,2
"63517",643,0.9361,2,2,2
"63518",643,1.04334,1,2,2
"63519",643,0.94238,1,2,2
"63520",643,0.95328,2,2,2
"63521",643,0.95328,1,2,2
"63522",643,0.99689,2,2,2
"63523",643,0.94783,1,2,2
"63524",643,0.94783,1,2,2
"63525",643,0.94783,2,2,2
"63526",643,1.04334,1,2,2
"63527",643,0.94238,2,2,2
"63528",643,1.04334,2,2,2
"63529",643,0.94238,2,2,2
"63530",643,0.99689,1,2,2
"63531",643,1.04334,1,2,2
"63532",643,0.99689,1,2,2
"63533",643,0.94238,2,2,2
"63534",643,0.94783,2,2,2
"63535",643,0.94783,1,-1,2
"63536",643,0.9361,1,2,2
"63537",643,0.95328,2,2,2
"63538",643,0.94783,1,2,2
"63539",643,0.9361,2,2,2
"63540",643,0.95328,1,2,2
"63541",643,0.94238,2,2,2
"63542",643,0.9361,2,2,2
"63543",643,1.26161,2,2,2
"63544",643,0.95328,1,2,2
"63545",643,1.04334,1,2,2
"63546",643,1.26161,2,2,2
"63547",643,0.4727,-1,2,2
"63548",643,0.46942,1,2,2
"63549",643,0.46942,1,2,2
"63550",643,0.4727,-1,2,2
"63551",643,1.54155,2,2,2
"63552",643,0.46942,1,2,2
"63553",643,0.88946,1,2,2
"63554",643,0.46942,1,2,2
"63555",643,1.61905,2,2,2
