"","V2","V258","V102","V49","V54","V51","V52","V50","V48","V47","V53"
"41244",422,1,2,3,3,3,3,2,3,3,3
"41245",422,1,1,1,-1,1,2,2,3,3,3
"41246",422,1,1,-1,3,-1,-1,3,2,3,-1
"41247",422,1,1,1,-1,-1,-1,-1,2,2,-1
"41248",422,1,2,1,3,2,3,2,-1,1,3
"41249",422,1,1,1,-1,2,4,1,3,1,2
"41250",422,1,1,1,4,4,4,4,1,1,4
"41251",422,1,1,1,1,3,4,1,3,1,4
"41252",422,1,1,1,1,1,4,1,1,3,2
"41253",422,1,1,1,2,1,4,1,3,1,4
"41254",422,1,1,1,2,2,4,1,3,1,3
"41255",422,1,1,1,1,3,4,2,3,3,4
"41256",422,1,1,1,2,3,4,1,1,3,3
"41257",422,1,1,1,2,2,4,1,3,3,3
"41258",422,1,1,1,2,3,4,3,3,3,4
"41259",422,1,1,1,4,3,4,2,1,1,3
"41260",422,1,1,1,3,1,4,2,1,1,3
"41261",422,1,1,1,1,1,4,1,2,3,1
"41262",422,1,1,1,-1,1,3,1,3,1,3
"41263",422,1,1,1,1,3,4,1,1,3,3
"41264",422,1,1,1,-1,3,4,2,3,1,3
"41265",422,1,1,1,4,4,4,3,3,3,4
"41266",422,1,1,1,3,3,4,1,1,1,2
"41267",422,1,1,1,1,1,4,1,1,3,4
"41268",422,1,1,1,1,4,4,1,3,1,1
"41269",422,1,1,1,3,3,4,2,1,1,4
"41270",422,1,1,1,1,1,4,1,2,3,1
"41271",422,1,1,1,-1,1,4,1,1,3,1
"41272",422,1,1,2,3,1,4,1,1,1,3
"41273",422,1,1,1,2,3,4,3,3,2,2
"41274",422,1,1,1,3,1,3,3,1,3,3
"41275",422,1,1,1,1,1,4,1,1,1,2
"41276",422,1,1,1,1,3,4,2,1,3,3
"41277",422,1,1,1,3,2,4,1,1,1,3
"41278",422,1,1,1,3,2,2,2,2,1,3
"41279",422,1,1,1,3,3,3,2,1,3,3
"41280",422,1,1,2,3,3,3,3,1,3,3
"41281",422,1,1,2,3,3,3,3,1,3,3
"41282",422,1,1,2,3,2,3,2,2,3,3
"41283",422,1,1,1,4,3,3,2,2,2,3
"41284",422,1,1,1,4,4,4,2,1,1,4
"41285",422,1,1,2,3,4,4,3,1,3,3
"41286",422,1,1,1,3,3,3,-1,1,1,3
"41287",422,1,1,1,3,3,3,-1,3,3,3
"41288",422,1,1,2,2,3,3,3,1,2,3
"41289",422,1,1,1,3,2,3,1,2,2,3
"41290",422,1,1,1,3,3,3,2,2,2,3
"41291",422,1,1,2,3,2,3,2,2,1,3
"41292",422,1,2,2,3,2,3,2,2,1,2
"41293",422,1,1,1,3,2,3,2,2,2,3
"41294",422,1,1,3,2,2,1,2,1,1,3
"41295",422,1,1,1,1,3,3,2,1,1,3
"41296",422,1,1,2,1,2,3,2,1,3,2
"41297",422,1,1,4,2,2,3,2,1,2,1
"41298",422,1,1,2,3,2,2,2,2,1,2
"41299",422,1,4,-1,2,4,2,2,1,2,4
"41300",422,1,2,2,3,3,4,2,1,1,2
"41301",422,1,3,3,3,3,3,2,3,1,4
"41302",422,1,3,1,4,1,4,2,1,2,3
"41303",422,1,3,1,1,2,4,3,3,3,3
"41304",422,1,1,1,2,4,3,2,-1,3,1
"41305",422,1,1,1,2,2,3,2,3,3,3
"41306",422,1,-1,3,1,3,3,2,1,3,4
"41307",422,1,4,4,3,1,1,2,-1,1,2
"41308",422,1,4,4,2,1,-1,2,2,2,3
"41309",422,1,4,3,2,2,4,1,3,1,4
"41310",422,1,3,3,4,1,2,2,2,-1,3
"41311",422,1,3,-1,-1,3,1,4,2,1,3
"41312",422,1,1,1,1,4,1,2,2,1,2
"41313",422,1,3,3,2,1,1,2,1,2,1
"41314",422,1,4,4,3,1,1,2,2,1,4
"41315",422,1,3,2,1,2,3,3,2,3,4
"41316",422,1,3,3,4,-1,2,4,1,3,3
"41317",422,1,4,2,4,1,2,4,2,2,3
"41318",422,1,4,2,1,-1,1,3,1,1,2
"41319",422,1,3,2,3,2,2,3,2,1,2
"41320",422,1,3,3,4,2,4,1,1,1,1
"41321",422,1,4,2,2,2,1,3,-1,2,-1
"41322",422,1,-1,4,2,2,2,1,2,2,1
"41323",422,1,2,3,4,4,2,2,2,3,3
"41324",422,1,4,3,-1,3,1,2,2,-1,2
"41325",422,1,2,1,3,4,4,2,3,2,1
"41326",422,1,3,4,2,1,2,2,2,1,4
"41327",422,1,4,4,3,1,2,1,2,2,2
"41328",422,1,3,3,4,1,3,3,1,3,2
"41329",422,1,4,4,4,3,2,2,1,3,1
"41330",422,1,4,2,-1,1,2,-1,-1,2,3
"41331",422,1,-1,4,1,1,2,1,1,2,3
"41332",422,1,3,4,2,2,-1,2,1,1,4
"41333",422,1,4,3,4,2,1,1,-1,2,1
"41334",422,1,3,3,1,1,2,2,3,1,3
"41335",422,1,2,1,2,1,3,2,2,3,1
"41336",422,1,3,4,2,1,3,2,1,3,-1
"41337",422,1,3,4,3,1,2,1,1,2,2
"41338",422,1,3,1,2,2,-1,2,-1,3,-1
"41339",422,1,3,2,2,1,4,3,1,3,1
"41340",422,1,4,3,-1,4,1,2,-1,2,3
"41341",422,1,-1,3,1,2,2,1,1,-1,4
"41342",422,1,4,3,1,2,4,1,1,3,2
"41343",422,1,2,-1,3,2,1,2,2,2,-1
"41344",422,1,4,3,4,-1,2,2,1,2,-1
"41345",422,1,3,2,-1,4,3,2,3,2,3
"41346",422,1,-1,4,2,1,3,1,1,2,2
"41347",422,1,4,-1,2,1,2,-1,-1,2,3
"41348",422,1,3,3,1,4,2,2,2,2,3
"41349",422,1,3,3,1,3,2,2,3,2,4
"41350",422,1,-1,-1,1,2,2,-1,3,2,4
"41351",422,1,4,4,1,3,1,1,3,1,2
"41352",422,1,3,4,3,2,2,2,1,2,-1
"41353",422,1,3,2,2,3,4,4,1,3,1
"41354",422,1,2,2,4,2,2,2,-1,1,1
"41355",422,1,4,4,-1,-1,2,3,1,-1,2
"41356",422,1,3,4,1,2,2,1,2,2,3
"41357",422,1,4,4,3,1,3,2,1,2,1
"41358",422,1,4,-1,4,1,1,1,2,1,2
"41359",422,1,-1,-1,4,1,3,1,-1,3,2
"41360",422,1,4,3,3,4,2,2,3,1,1
"41361",422,1,4,3,2,3,-1,1,1,1,2
"41362",422,1,4,-1,3,2,1,2,1,3,1
"41363",422,1,4,4,1,4,2,1,1,2,3
"41364",422,1,-1,-1,1,1,4,2,1,2,3
"41365",422,1,3,4,4,3,2,1,1,-1,3
"41366",422,1,4,4,2,-1,2,2,2,2,3
"41367",422,1,4,4,2,3,2,1,3,-1,2
"41368",422,1,-1,2,3,2,3,2,-1,2,4
"41369",422,1,4,3,3,2,3,2,2,1,1
"41370",422,1,4,2,4,1,2,3,2,3,4
"41371",422,1,4,3,1,3,4,2,2,3,2
"41372",422,1,3,4,2,4,3,2,1,2,1
"41373",422,1,4,3,2,1,3,2,2,1,3
"41374",422,1,-1,-1,3,4,2,1,3,-1,2
"41375",422,1,4,-1,2,1,1,2,1,1,3
"41376",422,1,-1,4,3,1,1,1,2,3,3
"41377",422,1,4,3,1,3,4,1,2,1,2
"41378",422,1,-1,4,2,-1,2,2,2,-1,3
"41379",422,1,4,4,2,2,2,1,1,2,4
"41380",422,1,4,4,1,3,-1,2,3,2,2
"41381",422,1,4,4,2,2,2,1,3,1,2
"41382",422,1,3,-1,-1,-1,4,1,2,1,2
"41383",422,1,4,4,3,1,-1,1,2,1,2
"41384",422,1,-1,4,1,2,4,2,-1,2,3
"41385",422,1,4,4,3,2,1,1,2,1,4
"41386",422,1,3,4,-1,3,2,1,3,1,1
"41387",422,1,-1,-1,1,3,2,2,1,1,-1
"41388",422,1,4,3,2,-1,2,-1,1,1,3
"41389",422,1,4,2,1,4,1,3,-1,2,2
"41390",422,1,3,4,3,3,-1,1,2,1,1
"41391",422,1,4,3,2,1,-1,1,2,1,-1
"41392",422,1,-1,3,1,1,3,2,3,1,4
"41393",422,1,4,3,3,3,1,3,3,-1,1
"41394",422,1,4,3,4,-1,1,3,2,1,2
"41395",422,1,3,4,3,-1,2,3,2,2,1
"41396",422,1,4,4,1,2,2,2,1,2,3
"41397",422,1,3,4,4,2,1,3,1,2,1
"41398",422,1,4,4,1,3,2,1,1,1,4
"41399",422,1,3,4,1,2,3,2,2,1,-1
"41400",422,1,-1,-1,1,3,2,-1,2,3,3
"41401",422,1,-1,3,1,-1,3,2,-1,1,2
"41402",422,1,-1,2,4,2,2,1,-1,2,-1
"41403",422,1,3,3,1,3,1,3,1,1,1
"41404",422,1,1,4,2,1,3,1,1,2,2
"41405",422,1,4,3,2,2,1,2,1,1,4
"41406",422,1,4,4,1,3,3,2,2,1,2
"41407",422,1,-1,4,2,1,4,1,1,2,3
"41408",422,1,4,-1,3,2,4,-1,2,1,1
"41409",422,1,1,1,3,2,1,3,3,2,3
"41410",422,1,1,2,2,3,3,1,2,-1,1
"41411",422,1,1,1,2,2,2,3,1,2,2
"41412",422,1,1,2,4,3,4,1,1,1,4
"41413",422,1,1,3,3,1,2,2,2,2,4
"41414",422,1,1,3,3,1,2,2,2,2,4
"41415",422,1,1,1,2,2,3,2,2,2,2
"41416",422,1,1,2,2,3,1,2,2,2,3
"41417",422,1,1,2,2,3,1,2,2,2,3
"41418",422,1,1,-1,3,3,3,2,1,1,1
"41419",422,1,1,1,2,4,3,3,1,3,-1
"41420",422,1,2,1,2,2,3,3,1,1,3
"41421",422,1,2,4,3,2,2,2,1,3,3
"41422",422,1,1,1,1,2,4,2,2,3,2
"41423",422,1,1,2,1,2,4,2,1,2,3
"41424",422,1,3,-1,1,1,4,2,3,1,-1
"41425",422,1,1,2,1,1,4,1,1,3,3
"41426",422,1,4,1,2,2,4,2,2,2,4
"41427",422,1,1,1,1,1,3,2,1,2,1
"41428",422,1,3,1,3,3,3,1,1,2,3
"41429",422,1,2,1,-1,1,3,1,1,3,1
"41430",422,1,2,3,3,3,1,2,1,1,2
"41431",422,1,2,2,2,3,2,2,2,1,3
"41432",422,1,2,2,2,3,1,3,2,3,1
"41433",422,1,2,1,3,2,2,3,2,3,1
"41434",422,1,1,1,2,3,4,2,3,-1,3
"41435",422,1,3,2,3,3,2,1,2,2,1
"41436",422,1,3,2,2,3,2,3,2,1,3
"41437",422,1,3,2,1,3,2,3,1,3,1
"41438",422,1,3,1,1,1,1,2,1,3,2
"41439",422,1,2,2,2,2,1,3,3,2,2
"41440",422,1,3,2,2,4,4,1,1,1,4
"41441",422,1,2,2,3,2,3,3,1,1,3
"41442",422,1,2,2,1,3,3,1,1,2,2
"41443",422,1,1,4,1,2,3,3,3,1,1
"41444",422,1,3,2,2,3,2,3,1,1,3
"41445",422,1,3,4,3,2,2,2,1,1,4
"41446",422,1,2,2,3,2,2,2,3,1,1
"41447",422,1,4,1,4,2,2,2,1,1,3
"41448",422,1,1,2,2,2,2,2,2,2,2
"41449",422,1,1,1,1,3,2,2,1,1,2
"41450",422,1,4,2,2,2,2,2,1,1,1
"41451",422,1,1,2,3,2,3,2,3,2,3
"41452",422,1,1,2,2,2,3,2,3,3,2
"41453",422,1,3,3,2,2,2,2,1,1,2
"41454",422,1,3,2,1,2,1,3,1,1,3
"41455",422,1,3,2,3,2,2,2,1,1,3
"41456",422,1,1,2,3,2,4,2,1,1,2
"41457",422,1,1,2,2,2,3,2,1,1,2
"41458",422,1,2,3,1,2,3,2,3,1,2
"41459",422,1,1,2,1,2,2,2,3,1,1
"41460",422,1,1,2,2,2,1,2,3,2,3
"41461",422,1,1,1,3,4,3,2,1,1,3
"41462",422,1,1,2,1,3,1,2,1,2,3
"41463",422,1,1,2,1,2,2,2,1,1,1
"41464",422,1,3,2,1,2,2,2,1,1,3
"41465",422,1,1,2,2,3,3,2,2,2,2
"41466",422,1,3,3,2,3,3,2,2,3,3
"41467",422,1,2,2,2,3,2,3,1,1,2
"41468",422,1,1,2,1,2,1,3,1,1,2
"41469",422,1,1,4,1,3,-1,2,1,1,4
"41470",422,1,1,2,3,3,2,1,2,1,1
"41471",422,1,1,1,3,2,4,2,1,3,1
"41472",422,1,1,1,2,1,4,1,1,1,2
"41473",422,1,2,2,-1,3,2,1,2,1,3
"41474",422,1,1,1,2,2,3,1,3,2,3
"41475",422,1,1,1,1,4,3,2,2,2,2
"41476",422,1,4,3,1,4,3,2,1,2,4
"41477",422,1,3,2,2,4,2,4,2,1,3
"41478",422,1,3,3,4,4,3,1,1,3,2
"41479",422,1,2,3,3,1,1,1,2,2,3
"41480",422,1,2,2,2,2,2,3,1,1,2
"41481",422,1,3,1,3,2,3,3,3,3,1
"41482",422,1,4,1,2,2,1,2,3,3,1
"41483",422,1,3,2,3,1,2,2,3,3,3
"41484",422,1,4,3,3,4,2,1,2,1,1
"41485",422,1,1,3,3,2,2,2,1,1,3
"41486",422,1,3,3,2,1,2,1,2,1,3
"41487",422,1,3,2,3,2,4,2,2,1,1
"41488",422,1,2,2,3,2,3,2,1,1,2
"41489",422,1,3,3,1,2,2,2,1,1,1
"41490",422,1,3,2,1,2,3,2,1,1,1
"41491",422,1,2,2,1,3,3,2,1,1,1
"41492",422,1,4,3,4,1,-1,2,1,2,1
"41493",422,1,2,3,2,4,4,4,3,2,3
"41494",422,1,3,3,1,2,3,4,3,1,4
"41495",422,1,2,2,1,3,2,2,1,1,1
"41496",422,1,1,2,1,2,2,1,1,1,2
"41497",422,1,2,2,1,3,2,3,1,1,2
"41498",422,1,3,2,4,3,3,2,2,2,3
"41499",422,1,3,2,1,3,1,4,2,3,3
"41500",422,1,3,2,2,1,1,2,1,1,2
"41501",422,1,1,2,2,1,2,2,1,1,2
"41502",422,1,1,2,2,3,3,3,1,3,2
"41503",422,1,3,3,4,1,1,2,2,1,3
"41504",422,1,2,2,1,1,2,1,2,2,3
"41505",422,1,3,2,3,2,3,1,3,3,2
"41506",422,1,4,4,4,1,3,2,-1,1,2
"41507",422,1,3,1,2,1,2,2,1,1,2
"41508",422,1,2,2,2,2,2,1,1,1,3
"41509",422,1,3,-1,2,2,3,2,3,1,3
"41510",422,1,2,1,2,2,1,2,3,3,3
"41511",422,1,3,2,2,2,1,1,1,1,2
"41512",422,1,3,2,1,3,2,2,1,1,2
"41513",422,1,3,2,1,2,2,3,2,2,1
"41514",422,1,3,2,2,1,2,1,2,1,2
"41515",422,1,3,1,1,2,3,2,1,1,1
"41516",422,1,2,2,1,2,3,1,1,2,2
"41517",422,1,2,1,3,1,1,3,1,3,1
"41518",422,1,2,2,2,3,3,2,1,1,2
"41519",422,1,3,3,2,3,2,2,1,1,2
"41520",422,1,3,2,3,2,2,2,1,1,3
"41521",422,1,1,3,3,2,3,2,1,1,3
"41522",422,1,2,2,2,3,2,3,1,1,2
"41523",422,1,3,2,3,2,2,3,1,1,3
"41524",422,1,1,2,2,2,2,1,1,1,3
"41525",422,1,3,2,2,2,3,1,1,1,3
"41526",422,1,1,2,2,2,1,1,1,1,1
"41527",422,1,3,3,1,3,2,2,3,3,2
"41528",422,1,1,3,3,1,2,3,3,3,2
"41529",422,1,3,3,3,3,2,2,1,1,2
"41530",422,1,3,2,2,2,3,2,3,2,3
"41531",422,1,3,2,1,2,2,2,3,1,3
"41532",422,1,4,3,2,-1,3,2,1,2,1
"41533",422,1,3,2,3,1,2,3,1,1,2
"41534",422,1,2,2,1,2,2,3,1,1,2
"41535",422,1,1,2,2,4,2,1,2,2,4
"41536",422,1,2,2,1,2,3,3,2,3,3
"41537",422,1,3,1,2,2,2,3,2,3,1
"41538",422,1,1,2,1,2,3,2,1,1,2
"41539",422,1,3,2,1,2,4,2,2,1,3
"41540",422,1,3,3,3,1,2,3,3,2,4
"41541",422,1,1,3,1,3,2,2,1,2,3
"41542",422,1,4,4,2,2,2,2,1,1,2
"41543",422,1,2,2,3,2,3,2,2,1,3
"41544",422,1,2,1,2,1,1,1,3,2,2
"41545",422,1,3,3,4,2,2,2,3,3,4
"41546",422,1,3,3,3,-1,2,2,1,2,1
"41547",422,1,2,3,3,2,1,2,3,3,3
"41548",422,1,3,1,2,2,3,2,1,2,2
"41549",422,1,4,3,2,4,2,2,1,3,1
"41550",422,1,2,2,1,2,3,2,3,3,1
"41551",422,1,1,2,3,2,3,2,3,3,3
"41552",422,1,1,2,2,2,-1,1,3,2,3
"41553",422,1,2,1,4,3,2,1,1,1,4
"41554",422,1,1,3,4,1,2,2,-1,-1,3
"41555",422,1,4,3,1,2,3,2,3,2,3
"41556",422,1,1,3,3,2,2,1,2,2,2
"41557",422,1,1,1,3,3,3,1,1,2,3
"41558",422,1,1,1,1,3,2,-1,1,3,2
"41559",422,1,1,2,2,2,2,3,2,2,4
"41560",422,1,1,2,-1,2,2,2,3,1,2
"41561",422,1,1,1,2,4,2,3,3,3,3
"41562",422,1,1,2,4,3,3,1,3,2,4
"41563",422,1,3,1,2,3,3,1,1,1,3
"41564",422,1,1,1,3,1,4,1,1,1,4
"41565",422,1,1,1,3,3,-1,2,1,1,3
"41566",422,1,2,1,3,3,3,1,1,3,4
"41567",422,1,1,1,2,2,2,2,2,1,2
"41568",422,1,1,1,2,1,1,2,1,1,1
"41569",422,1,1,1,1,1,1,2,2,1,2
"41570",422,1,1,2,2,1,1,1,1,1,1
"41571",422,1,1,1,3,2,1,3,2,3,1
"41572",422,1,1,1,3,2,3,2,1,2,-1
"41573",422,1,1,1,1,2,2,2,1,1,2
"41574",422,1,1,1,2,2,2,2,1,2,2
"41575",422,1,1,1,3,1,1,2,1,1,1
"41576",422,1,1,1,2,2,2,2,1,2,2
"41577",422,1,1,2,3,1,2,2,2,3,2
"41578",422,1,1,1,1,2,2,2,1,2,2
"41579",422,1,1,2,1,2,2,3,1,1,1
"41580",422,1,1,1,2,2,2,3,1,2,2
"41581",422,1,1,2,2,1,2,2,3,1,2
"41582",422,1,1,2,2,1,1,2,1,1,1
"41583",422,1,1,1,2,2,2,2,1,1,2
"41584",422,1,1,1,2,2,2,2,1,1,2
"41585",422,1,1,1,2,2,2,2,1,1,2
"41586",422,1,1,2,2,1,1,1,3,1,1
"41587",422,1,1,2,2,2,2,3,1,1,2
"41588",422,1,1,2,1,2,2,2,2,1,1
"41589",422,1,1,2,1,1,2,2,1,1,2
"41590",422,1,1,2,1,2,2,1,3,1,2
"41591",422,1,1,2,3,2,1,2,1,1,2
"41592",422,1,1,2,1,2,1,2,1,1,1
"41593",422,1,1,2,1,2,2,4,1,1,2
"41594",422,1,1,2,-1,2,3,1,1,2,4
"41595",422,1,1,1,4,1,4,2,1,1,1
"41596",422,1,1,2,3,1,4,2,2,1,3
"41597",422,1,1,1,3,3,4,3,2,2,3
"41598",422,1,1,1,3,3,4,3,3,2,3
"41599",422,1,1,1,3,3,4,2,2,3,4
"41600",422,1,1,1,1,1,3,1,1,1,1
"41601",422,1,1,1,1,4,4,4,3,3,4
"41602",422,1,1,4,1,4,4,1,1,3,1
"41603",422,1,1,1,4,4,4,1,1,1,4
"41604",422,1,1,1,4,1,4,4,1,1,4
"41605",422,1,1,1,1,1,4,1,3,1,2
"41606",422,1,1,1,1,4,4,4,3,3,4
"41607",422,1,1,1,3,3,4,1,2,1,2
"41608",422,1,2,1,1,1,4,1,2,3,1
"41609",422,1,1,2,4,4,4,4,1,3,4
"41610",422,1,1,1,2,3,3,1,1,2,3
"41611",422,1,1,1,3,3,4,3,1,2,4
"41612",422,1,1,1,3,3,4,2,3,1,3
"41613",422,1,1,1,3,3,4,2,1,1,3
"41614",422,1,1,1,4,3,4,3,1,3,4
"41615",422,1,1,1,1,1,4,3,1,3,4
"41616",422,1,1,1,2,1,4,1,3,1,2
"41617",422,1,1,1,4,2,1,1,3,1,2
"41618",422,1,1,1,-1,2,4,2,1,2,4
"41619",422,1,1,1,3,3,4,3,3,2,3
"41620",422,1,1,1,4,4,4,1,1,1,4
"41621",422,1,1,1,3,1,1,1,3,3,3
"41622",422,1,1,1,1,2,3,3,3,3,4
"41623",422,1,1,1,3,2,3,3,2,2,-1
"41624",422,1,1,2,2,3,1,2,3,2,2
"41625",422,1,1,1,2,3,1,1,1,2,3
"41626",422,1,1,3,3,1,3,2,2,1,1
"41627",422,1,1,1,1,2,3,1,2,1,3
"41628",422,1,1,2,2,2,3,3,2,2,3
"41629",422,1,1,1,3,3,1,2,2,1,1
"41630",422,1,1,2,2,1,3,1,1,3,2
"41631",422,1,4,2,2,1,2,1,1,3,3
"41632",422,1,1,1,1,3,4,3,2,1,3
"41633",422,1,1,1,2,3,3,2,1,3,2
"41634",422,1,1,1,2,2,4,3,3,1,3
"41635",422,1,1,1,-1,4,3,2,1,2,2
"41636",422,1,1,2,-1,4,2,3,-1,2,1
"41637",422,1,2,2,2,3,2,4,3,2,3
"41638",422,1,1,2,2,2,1,3,-1,2,2
"41639",422,1,4,1,4,3,2,4,3,2,3
"41640",422,1,2,2,3,3,2,1,3,1,4
"41641",422,1,2,1,4,2,4,3,1,3,3
"41642",422,1,2,2,3,4,2,3,2,1,4
"41643",422,1,1,2,3,2,3,3,3,1,4
"41644",422,1,1,2,4,3,-1,1,-1,3,4
"41645",422,1,2,1,2,3,3,2,3,2,3
"41646",422,1,1,1,-1,2,1,2,1,2,1
"41647",422,1,2,1,1,1,3,1,1,1,1
"41648",422,1,3,1,1,1,1,1,1,1,1
"41649",422,1,1,3,-1,2,4,3,1,2,1
"41650",422,1,3,4,3,2,3,3,3,2,4
"41651",422,1,2,3,3,2,1,4,-1,2,-1
"41652",422,1,2,1,3,2,3,3,3,3,4
"41653",422,1,2,2,2,4,1,3,2,3,4
"41654",422,1,2,3,4,3,2,4,-1,2,-1
"41655",422,1,2,1,2,2,4,3,1,3,3
"41656",422,1,2,1,3,3,2,2,1,3,2
"41657",422,1,2,2,3,1,3,3,2,3,2
"41658",422,1,2,2,4,4,2,3,1,3,3
"41659",422,1,1,1,2,4,3,3,1,2,-1
"41660",422,1,1,1,1,1,3,1,1,3,1
"41661",422,1,1,1,3,2,3,2,1,2,2
"41662",422,1,1,1,2,2,3,2,1,2,3
"41663",422,1,1,2,2,2,4,3,3,2,2
"41664",422,1,1,1,2,4,4,3,3,2,4
"41665",422,1,1,2,3,2,3,3,2,2,2
"41666",422,1,1,-1,-1,-1,-1,-1,2,2,-1
"41667",422,1,1,1,2,3,3,2,1,2,2
"41668",422,1,1,1,2,3,3,2,1,2,2
"41669",422,1,1,1,1,3,3,3,1,2,2
"41670",422,1,1,1,2,3,3,2,1,2,3
"41671",422,1,1,1,2,3,3,2,1,2,2
"41672",422,1,1,1,1,3,4,3,1,2,2
"41673",422,1,1,1,2,3,3,2,1,2,3
"41674",422,1,1,1,2,3,3,2,1,2,3
"41675",422,1,1,1,2,3,3,2,1,2,3
"41676",422,1,1,1,2,3,3,2,1,2,3
"41677",422,1,1,1,2,3,3,2,1,2,3
"41678",422,1,2,2,3,3,-1,1,3,2,4
"41679",422,1,2,2,4,1,2,3,3,1,3
"41680",422,1,2,1,2,4,2,3,2,1,3
"41681",422,1,2,1,3,3,2,2,3,1,1
"41682",422,1,1,2,1,1,3,3,3,1,2
"41683",422,1,1,1,3,1,3,2,3,2,2
"41684",422,1,1,2,2,1,3,3,2,3,4
"41685",422,1,1,2,2,1,4,3,2,3,3
"41686",422,1,1,1,3,2,3,3,2,3,4
"41687",422,1,1,1,1,2,3,3,2,3,2
"41688",422,1,1,1,3,3,2,2,2,3,1
"41689",422,1,1,1,1,2,4,3,2,3,3
"41690",422,1,1,1,2,2,4,3,1,3,3
"41691",422,1,1,1,1,2,1,3,1,3,2
"41692",422,1,1,1,4,1,3,2,3,2,2
"41693",422,1,1,2,2,4,1,3,2,3,3
"41694",422,1,2,2,4,1,2,3,3,1,3
"41695",422,1,2,2,2,3,4,1,3,1,3
"41696",422,1,2,1,4,3,2,2,2,2,2
"41697",422,1,1,2,3,1,2,3,3,1,3
"41698",422,1,-1,3,-1,3,3,3,1,3,4
"41699",422,1,1,1,3,1,1,2,1,3,4
"41700",422,1,1,2,3,4,4,3,-1,2,4
"41701",422,1,1,1,1,3,4,3,1,1,2
"41702",422,1,1,1,2,1,4,3,1,1,-1
"41703",422,1,1,1,3,4,4,1,3,1,2
"41704",422,1,1,2,2,2,4,3,2,1,1
"41705",422,1,1,1,1,1,2,3,2,3,2
"41706",422,1,1,1,1,3,2,1,2,2,1
"41707",422,1,2,2,2,1,4,3,3,2,3
"41708",422,1,4,2,3,3,1,4,2,3,2
"41709",422,1,2,2,2,3,1,1,3,1,3
"41710",422,1,1,1,1,1,4,1,1,1,2
"41711",422,1,1,2,4,3,4,2,1,1,4
"41712",422,1,2,2,2,1,4,3,-1,1,3
"41713",422,1,2,2,2,2,3,4,1,3,4
"41714",422,1,1,1,2,2,1,4,2,3,3
"41715",422,1,2,2,3,3,2,4,2,3,4
"41716",422,1,2,2,3,3,2,4,3,1,1
"41717",422,1,3,2,4,1,2,1,1,2,3
"41718",422,1,2,2,4,2,4,3,2,3,3
"41719",422,1,2,2,3,3,2,4,-1,3,1
"41720",422,1,1,1,2,1,3,2,1,2,4
"41721",422,1,2,1,2,2,4,3,2,1,3
"41722",422,1,2,2,1,1,3,3,2,3,2
"41723",422,1,3,3,2,1,3,2,3,1,4
"41724",422,1,2,2,4,1,2,3,-1,1,3
"41725",422,1,2,2,2,3,2,1,1,3,1
"41726",422,1,2,1,2,2,3,3,2,1,1
"41727",422,1,2,2,2,1,2,3,3,1,1
"41728",422,1,2,1,2,3,2,1,2,1,1
"41729",422,1,2,2,4,2,1,1,2,1,3
"41730",422,1,2,2,3,2,1,1,2,3,2
"41731",422,1,2,2,4,2,3,1,3,1,2
"41732",422,1,1,1,3,2,1,3,2,1,2
"41733",422,1,2,1,-1,2,3,3,3,1,4
"41734",422,1,1,1,3,2,4,2,1,2,4
"41735",422,1,2,2,3,2,1,3,-1,3,2
"41736",422,1,1,1,4,2,4,3,1,3,3
"41737",422,1,2,2,2,3,2,4,-1,3,1
"41738",422,1,2,2,4,3,2,1,2,3,3
"41739",422,1,2,1,4,2,3,3,2,3,2
"41740",422,1,2,2,3,2,3,1,-1,1,4
"41741",422,1,2,3,4,3,4,2,3,3,2
"41742",422,1,2,2,2,3,2,1,3,1,1
"41743",422,1,2,4,4,2,3,3,2,3,4
"41744",422,1,2,2,4,1,2,3,3,1,3
"41745",422,1,2,3,3,2,3,1,3,2,4
"41746",422,1,1,1,3,1,3,2,1,2,2
"41747",422,1,2,1,2,2,3,1,1,1,3
"41748",422,1,2,3,1,2,4,2,2,3,2
"41749",422,1,1,2,3,2,2,3,1,3,2
"41750",422,1,1,3,2,2,1,2,1,2,2
"41751",422,1,4,2,2,3,3,2,2,3,4
"41752",422,1,1,1,3,3,3,2,1,3,3
"41753",422,1,2,2,1,1,3,2,3,1,3
"41754",422,1,1,1,3,3,3,3,1,1,3
"41755",422,1,1,1,2,2,3,2,1,2,2
"41756",422,1,2,1,-1,2,4,2,1,3,4
"41757",422,1,1,2,2,4,4,2,1,3,4
"41758",422,1,1,1,3,3,3,1,1,1,3
"41759",422,1,1,1,-1,3,4,3,1,-1,3
"41760",422,1,1,2,2,2,3,3,1,3,2
"41761",422,1,1,1,2,2,3,3,2,2,2
"41762",422,1,1,2,-1,1,4,1,1,-1,3
"41763",422,1,1,1,4,1,3,1,3,1,2
"41764",422,1,1,2,2,2,3,3,1,3,2
"41765",422,1,1,2,-1,2,3,3,1,3,3
"41766",422,1,1,2,3,2,3,3,1,1,3
"41767",422,1,1,1,-1,3,3,3,1,3,3
"41768",422,1,1,2,2,2,4,2,1,1,3
"41769",422,1,1,1,3,2,3,3,1,3,4
"41770",422,1,1,2,-1,2,3,2,1,1,3
"41771",422,1,1,2,3,2,3,1,2,2,2
"41772",422,1,1,1,3,2,3,2,1,1,3
"41773",422,1,1,1,4,2,4,4,1,3,2
