"","V2","V258","V231","V232","V233","V239"
"55884",604,1.02194844611301,-2,2,-2,5
"55885",604,1.02194844611301,2,2,9,2
"55886",604,1.02194844611301,3,5,9,7
"55887",604,1.02194844611301,-2,-2,-2,7
"55888",604,1.02194844611301,2,4,9,1
"55889",604,1.02194844611301,7,4,8,6
"55890",604,1.02194844611301,-1,2,9,8
"55891",604,1.02194844611301,6,7,7,7
"55892",604,1.02194844611301,8,9,9,7
"55893",604,1.02194844611301,2,2,9,6
"55894",604,1.02194844611301,6,5,9,5
"55895",604,1.02194844611301,6,5,9,9
"55896",604,1.02194844611301,6,5,4,5
"55897",604,1.02194844611301,7,7,5,6
"55898",604,1.02194844611301,6,6,6,6
"55899",604,1.10496263178241,1,1,1,2
"55900",604,1.10496263178241,-1,-1,-2,1
"55901",604,1.10496263178241,2,2,9,-1
"55902",604,1.10496263178241,2,2,9,4
"55903",604,1.10496263178241,2,2,9,6
"55904",604,1.10496263178241,2,2,2,7
"55905",604,1.10496263178241,2,5,9,-1
"55906",604,1.10496263178241,5,6,7,5
"55907",604,1.10496263178241,2,2,2,3
"55908",604,1.10496263178241,2,4,4,2
"55909",604,1.10496263178241,10,10,10,7
"55910",604,1.10496263178241,1,1,7,5
"55911",604,1.10496263178241,2,1,8,3
"55912",604,1.10496263178241,1,1,1,3
"55913",604,1.10496263178241,2,2,4,5
"55914",604,1.10496263178241,1,2,9,3
"55915",604,1.10496263178241,6,3,6,5
"55916",604,1.10496263178241,1,6,5,6
"55917",604,1.10496263178241,3,3,7,4
"55918",604,1.10496263178241,1,1,7,5
"55919",604,0.639672859455659,5,3,5,1
"55920",604,0.639672859455659,1,1,1,5
"55921",604,0.639672859455659,6,5,5,6
"55922",604,0.639672859455659,7,8,3,3
"55923",604,0.639672859455659,-1,-1,-1,1
"55924",604,0.639672859455659,-2,-2,-2,6
"55925",604,0.639672859455659,-2,-2,-2,1
"55926",604,0.639672859455659,10,5,10,7
"55927",604,0.639672859455659,1,10,7,3
"55928",604,0.639672859455659,1,3,10,5
"55929",604,1.21899922273626,-2,-2,-2,3
"55930",604,1.21899922273626,8,8,4,1
"55931",604,1.21899922273626,7,6,6,8
"55932",604,1.21899922273626,-1,-1,-1,6
"55933",604,1.21899922273626,4,3,10,4
"55934",604,1.21899922273626,1,10,10,3
"55935",604,1.21899922273626,1,1,10,1
"55936",604,1.21899922273626,1,1,10,1
"55937",604,1.21899922273626,1,1,7,3
"55938",604,1.21899922273626,1,1,10,4
"55939",604,0.746760459940859,1,1,10,6
"55940",604,0.746760459940859,5,10,10,4
"55941",604,0.746760459940859,1,1,3,3
"55942",604,0.746760459940859,10,1,10,8
"55943",604,0.746760459940859,10,5,9,5
"55944",604,0.746760459940859,1,1,1,6
"55945",604,0.746760459940859,1,1,10,5
"55946",604,0.746760459940859,10,5,2,5
"55947",604,0.746760459940859,-2,-2,-2,4
"55948",604,0.746760459940859,1,1,10,4
"55949",604,0.746760459940859,1,1,10,5
"55950",604,0.746760459940859,5,6,7,5
"55951",604,0.746760459940859,3,1,9,4
"55952",604,0.746760459940859,3,2,1,5
"55953",604,0.746760459940859,2,3,8,6
"55954",604,0.746760459940859,10,10,9,6
"55955",604,0.746760459940859,1,1,10,4
"55956",604,0.746760459940859,1,1,10,4
"55957",604,0.746760459940859,10,10,2,8
"55958",604,0.746760459940859,5,5,10,6
"55959",604,0.880327371474998,1,10,10,1
"55960",604,0.880327371474998,4,1,10,5
"55961",604,0.880327371474998,1,10,10,1
"55962",604,0.880327371474998,1,1,8,6
"55963",604,0.880327371474998,10,10,10,6
"55964",604,0.880327371474998,1,1,1,1
"55965",604,0.880327371474998,1,1,1,1
"55966",604,0.880327371474998,1,10,10,6
"55967",604,0.880327371474998,1,1,10,1
"55968",604,0.880327371474998,1,1,10,10
"55969",604,0.880327371474998,1,10,10,5
"55970",604,0.880327371474998,1,10,10,-1
"55971",604,0.880327371474998,6,1,5,10
"55972",604,0.880327371474998,1,1,10,1
"55973",604,0.880327371474998,1,1,1,5
"55974",604,0.880327371474998,1,1,10,3
"55975",604,0.880327371474998,1,1,3,2
"55976",604,0.880327371474998,1,10,4,1
"55977",604,0.880327371474998,1,1,8,1
"55978",604,0.880327371474998,1,1,3,2
"55979",604,1.05426302148417,7,1,5,3
"55980",604,1.05426302148417,3,5,4,6
"55981",604,1.05426302148417,8,8,7,4
"55982",604,1.05426302148417,6,10,10,4
"55983",604,1.05426302148417,3,2,2,6
"55984",604,1.05426302148417,3,3,9,3
"55985",604,1.05426302148417,2,1,-2,3
"55986",604,1.05426302148417,1,1,10,5
"55987",604,1.05426302148417,1,1,2,2
"55988",604,1.05426302148417,1,4,6,5
"55989",604,1.05426302148417,6,6,5,5
"55990",604,1.05426302148417,1,2,9,5
"55991",604,1.05426302148417,4,3,9,5
"55992",604,1.05426302148417,4,3,3,3
"55993",604,1.05426302148417,5,5,7,6
"55994",604,1.05426302148417,10,-1,-1,5
"55995",604,1.05426302148417,2,2,7,4
"55996",604,1.05426302148417,3,4,9,2
"55997",604,1.05426302148417,2,2,8,4
"55998",604,1.05426302148417,3,3,7,4
"55999",604,1.05426302148417,5,8,9,5
"56000",604,1.05426302148417,4,5,6,6
"56001",604,1.05426302148417,-1,-1,-1,5
"56002",604,1.05426302148417,1,5,10,-2
"56003",604,1.05426302148417,4,5,8,4
"56004",604,1.05426302148417,5,5,5,3
"56005",604,1.05426302148417,-2,-2,-2,3
"56006",604,1.05426302148417,7,7,3,6
"56007",604,1.05426302148417,4,5,5,4
"56008",604,1.05426302148417,5,5,5,4
"56009",604,0.757422120285049,5,4,5,3
"56010",604,0.757422120285049,2,3,4,4
"56011",604,0.757422120285049,3,3,5,4
"56012",604,0.757422120285049,2,2,4,4
"56013",604,0.757422120285049,5,5,5,3
"56014",604,0.980566752350315,1,1,10,5
"56015",604,0.980566752350315,1,1,1,4
"56016",604,0.980566752350315,1,10,1,5
"56017",604,0.980566752350315,1,1,10,5
"56018",604,0.980566752350315,10,10,4,6
"56019",604,0.980566752350315,1,1,10,5
"56020",604,0.980566752350315,1,1,10,1
"56021",604,0.980566752350315,1,1,10,5
"56022",604,0.980566752350315,1,1,10,4
"56023",604,0.980566752350315,1,1,10,5
"56024",604,0.980566752350315,5,4,8,3
"56025",604,0.980566752350315,4,4,8,5
"56026",604,0.980566752350315,5,7,7,5
"56027",604,0.980566752350315,9,9,7,5
"56028",604,0.980566752350315,4,3,6,5
"56029",604,0.980566752350315,8,4,5,5
"56030",604,0.980566752350315,5,8,9,5
"56031",604,0.980566752350315,3,7,5,5
"56032",604,0.980566752350315,7,5,6,5
"56033",604,0.980566752350315,3,3,8,5
"56034",604,0.980566752350315,-1,-1,8,-2
"56035",604,0.980566752350315,9,9,5,5
"56036",604,0.980566752350315,9,10,4,5
"56037",604,0.980566752350315,3,8,2,5
"56038",604,0.980566752350315,5,1,10,6
"56039",604,0.980566752350315,-2,-2,-2,5
"56040",604,0.980566752350315,-1,-1,-1,4
"56041",604,0.980566752350315,10,10,10,7
"56042",604,0.980566752350315,2,2,3,6
"56043",604,0.980566752350315,2,2,10,5
"56044",604,0.980566752350315,10,10,10,7
"56045",604,0.980566752350315,10,10,10,7
"56046",604,0.980566752350315,5,1,10,1
"56047",604,0.980566752350315,1,3,10,4
"56048",604,0.980566752350315,1,1,10,4
"56049",604,0.980566752350315,5,1,10,5
"56050",604,0.980566752350315,10,10,6,5
"56051",604,0.980566752350315,1,1,7,5
"56052",604,0.980566752350315,5,1,10,3
"56053",604,0.980566752350315,1,10,2,4
"56054",604,1.13908878183347,5,5,5,4
"56055",604,1.13908878183347,4,4,5,3
"56056",604,1.13908878183347,4,6,6,3
"56057",604,1.13908878183347,4,5,5,6
"56058",604,1.13908878183347,6,7,5,5
"56059",604,1.13908878183347,4,5,5,7
"56060",604,1.13908878183347,9,8,8,4
"56061",604,1.13908878183347,4,4,4,6
"56062",604,1.13908878183347,7,7,6,8
"56063",604,1.13908878183347,8,9,8,4
"56064",604,1.13908878183347,7,7,7,3
"56065",604,1.13908878183347,6,5,4,5
"56066",604,1.13908878183347,5,7,6,6
"56067",604,1.13908878183347,5,6,6,8
"56068",604,1.13908878183347,7,8,8,3
"56069",604,1.01185014130952,8,2,10,3
"56070",604,1.01185014130952,10,9,10,3
"56071",604,1.01185014130952,6,5,5,8
"56072",604,1.01185014130952,-3,-3,-3,4
"56073",604,1.01185014130952,1,1,7,2
"56074",604,1.01185014130952,1,1,10,1
"56075",604,1.01185014130952,10,9,10,5
"56076",604,1.01185014130952,5,5,9,5
"56077",604,1.01185014130952,1,1,10,8
"56078",604,1.01185014130952,5,1,4,4
"56079",604,1.01185014130952,1,1,10,4
"56080",604,1.01185014130952,6,4,8,3
"56081",604,1.01185014130952,4,4,7,4
"56082",604,1.01185014130952,1,1,3,4
"56083",604,1.01185014130952,8,7,4,2
"56084",604,1.01185014130952,10,10,5,5
"56085",604,1.01185014130952,10,10,10,7
"56086",604,1.01185014130952,2,2,2,5
"56087",604,1.01185014130952,9,8,10,4
"56088",604,1.01185014130952,1,1,3,2
"56089",604,1.01185014130952,1,1,4,3
"56090",604,1.01185014130952,1,1,1,3
"56091",604,1.01185014130952,1,1,9,3
"56092",604,1.01185014130952,1,1,10,2
"56093",604,1.01185014130952,1,1,8,2
"56094",604,1.01185014130952,1,1,1,2
"56095",604,1.01185014130952,10,1,8,8
"56096",604,1.01185014130952,1,1,1,7
"56097",604,1.01185014130952,1,1,10,5
"56098",604,1.01185014130952,1,1,2,7
"56099",604,1.01185014130952,4,1,4,5
"56100",604,1.01185014130952,2,3,7,7
"56101",604,1.01185014130952,10,7,10,6
"56102",604,1.01185014130952,4,2,3,5
"56103",604,1.01185014130952,1,2,7,6
"56104",604,1.01185014130952,3,3,3,4
"56105",604,1.01185014130952,4,1,10,4
"56106",604,1.01185014130952,6,1,2,6
"56107",604,1.01185014130952,2,2,2,3
"56108",604,1.01185014130952,5,1,3,5
"56109",604,1.01185014130952,4,4,8,4
"56110",604,1.01185014130952,3,8,8,4
"56111",604,1.01185014130952,4,3,3,4
"56112",604,1.01185014130952,4,7,7,3
"56113",604,1.01185014130952,7,5,7,3
"56114",604,1.01185014130952,2,2,10,3
"56115",604,1.01185014130952,4,7,8,3
"56116",604,1.01185014130952,3,4,9,4
"56117",604,1.01185014130952,2,2,10,3
"56118",604,1.01185014130952,3,3,4,4
"56119",604,1.01185014130952,-3,-3,-3,4
"56120",604,1.01185014130952,-3,-3,-3,4
"56121",604,1.01185014130952,-3,-3,-3,4
"56122",604,1.01185014130952,8,8,8,5
"56123",604,1.01185014130952,8,7,4,5
"56124",604,1.01185014130952,7,3,7,7
"56125",604,1.01185014130952,7,3,7,5
"56126",604,1.01185014130952,3,3,9,4
"56127",604,1.01185014130952,7,4,4,5
"56128",604,1.01185014130952,3,7,3,5
"56129",604,1.10677420646231,2,2,8,3
"56130",604,1.10677420646231,1,2,8,2
"56131",604,1.10677420646231,2,5,7,3
"56132",604,1.10677420646231,7,7,9,3
"56133",604,1.10677420646231,6,6,8,4
"56134",604,1.10677420646231,9,8,7,6
"56135",604,1.10677420646231,4,4,7,2
"56136",604,1.10677420646231,5,7,8,3
"56137",604,1.10677420646231,6,4,7,3
"56138",604,1.10677420646231,2,6,6,3
"56139",604,1.10677420646231,2,2,3,3
"56140",604,1.10677420646231,8,9,8,4
"56141",604,1.10677420646231,4,4,6,3
"56142",604,1.10677420646231,7,7,7,5
"56143",604,1.10677420646231,6,7,8,3
"56144",604,1.08951861372257,-2,-2,-2,5
"56145",604,1.08951861372257,7,7,10,6
"56146",604,1.08951861372257,-2,-2,-2,6
"56147",604,1.08951861372257,7,7,7,6
"56148",604,1.08951861372257,6,8,8,6
"56149",604,1.08951861372257,7,7,7,5
"56150",604,1.08951861372257,3,5,6,7
"56151",604,1.08951861372257,7,6,5,7
"56152",604,1.08951861372257,7,5,5,4
"56153",604,1.08951861372257,8,7,7,10
"56154",604,1.08951861372257,10,10,10,7
"56155",604,1.08951861372257,9,2,10,8
"56156",604,1.08951861372257,10,1,10,7
"56157",604,1.08951861372257,-3,-3,-3,7
"56158",604,1.08951861372257,8,1,1,4
"56159",604,1.08951861372257,10,1,10,7
"56160",604,1.08951861372257,9,2,10,8
"56161",604,1.08951861372257,7,2,3,5
"56162",604,1.08951861372257,10,1,10,7
"56163",604,1.08951861372257,7,2,3,5
"56164",604,1.08951861372257,1,5,5,5
"56165",604,1.08951861372257,1,1,1,5
"56166",604,1.08951861372257,1,5,10,5
"56167",604,1.08951861372257,-2,-2,-2,5
"56168",604,1.08951861372257,1,1,5,-1
"56169",604,1.08951861372257,1,1,1,5
"56170",604,1.08951861372257,10,5,5,4
"56171",604,1.08951861372257,1,1,4,5
"56172",604,1.08951861372257,1,10,7,7
"56173",604,1.08951861372257,1,-1,10,5
"56174",604,1.08951861372257,5,4,6,4
"56175",604,1.08951861372257,1,1,10,5
"56176",604,1.08951861372257,1,1,10,5
"56177",604,1.08951861372257,1,5,5,5
"56178",604,1.08951861372257,1,1,5,5
"56179",604,1.08951861372257,10,5,5,7
"56180",604,1.08951861372257,1,1,10,5
"56181",604,1.08951861372257,1,1,5,5
"56182",604,1.08951861372257,1,1,5,5
"56183",604,1.08951861372257,1,5,5,5
"56184",604,0.965543938800994,10,10,8,7
"56185",604,0.965543938800994,2,9,1,1
"56186",604,0.965543938800994,10,10,8,6
"56187",604,0.965543938800994,2,9,1,1
"56188",604,0.965543938800994,9,4,6,10
"56189",604,0.965543938800994,7,3,4,7
"56190",604,0.965543938800994,6,4,7,6
"56191",604,0.965543938800994,8,7,5,7
"56192",604,0.965543938800994,7,6,8,7
"56193",604,0.965543938800994,3,3,3,9
"56194",604,0.852296925414406,8,9,9,8
"56195",604,0.852296925414406,5,4,6,6
"56196",604,0.852296925414406,5,7,7,6
"56197",604,0.852296925414406,7,7,6,7
"56198",604,0.852296925414406,4,4,5,6
"56199",604,0.852296925414406,4,4,7,6
"56200",604,0.852296925414406,4,4,6,5
"56201",604,0.852296925414406,5,4,5,7
"56202",604,0.852296925414406,-2,-2,-2,5
"56203",604,0.852296925414406,-2,-2,-2,7
"56204",604,0.852296925414406,3,4,5,4
"56205",604,0.852296925414406,4,7,7,5
"56206",604,0.852296925414406,-2,-2,-2,4
"56207",604,0.852296925414406,6,3,7,6
"56208",604,0.852296925414406,-3,-3,-3,5
"56209",604,0.852296925414406,3,2,9,5
"56210",604,0.852296925414406,6,3,5,5
"56211",604,0.852296925414406,2,2,2,6
"56212",604,0.852296925414406,2,2,5,7
"56213",604,0.852296925414406,4,4,7,5
"56214",604,0.852296925414406,3,3,8,5
"56215",604,0.852296925414406,4,5,9,6
"56216",604,0.852296925414406,4,4,9,6
"56217",604,0.852296925414406,4,4,9,5
"56218",604,0.852296925414406,4,7,8,6
"56219",604,0.852296925414406,2,9,9,7
"56220",604,0.852296925414406,2,9,9,7
"56221",604,0.852296925414406,3,9,5,6
"56222",604,0.852296925414406,5,9,5,8
"56223",604,0.852296925414406,6,4,4,6
"56224",604,1.12244482885615,10,10,10,1
"56225",604,1.12244482885615,1,1,1,1
"56226",604,1.12244482885615,9,7,4,6
"56227",604,1.12244482885615,1,1,10,1
"56228",604,1.12244482885615,1,1,1,1
"56229",604,1.12244482885615,1,1,10,6
"56230",604,1.12244482885615,-2,-2,-2,5
"56231",604,1.12244482885615,1,4,10,3
"56232",604,1.12244482885615,1,1,1,1
"56233",604,1.12244482885615,-2,-2,-2,5
"56234",604,0.985594548820451,9,10,10,8
"56235",604,0.985594548820451,9,10,10,7
"56236",604,0.985594548820451,4,5,4,7
"56237",604,0.985594548820451,8,9,10,7
"56238",604,0.985594548820451,1,1,1,5
"56239",604,0.985594548820451,4,3,5,7
"56240",604,0.985594548820451,9,7,8,1
"56241",604,0.985594548820451,10,8,8,4
"56242",604,0.985594548820451,10,5,10,3
"56243",604,0.985594548820451,10,3,4,1
"56244",604,0.985594548820451,1,1,7,4
"56245",604,0.985594548820451,1,1,8,5
"56246",604,0.985594548820451,1,1,1,1
"56247",604,0.985594548820451,1,1,1,1
"56248",604,0.985594548820451,1,1,1,6
"56249",604,0.985594548820451,10,1,6,1
"56250",604,0.985594548820451,6,6,6,6
"56251",604,0.985594548820451,1,1,10,1
"56252",604,0.985594548820451,1,1,6,1
"56253",604,0.985594548820451,1,1,10,1
"56254",604,0.985594548820451,4,5,5,6
"56255",604,0.985594548820451,-2,-2,-2,4
"56256",604,0.985594548820451,1,1,10,2
"56257",604,0.985594548820451,3,7,7,3
"56258",604,0.985594548820451,2,9,10,2
"56259",604,0.985594548820451,1,1,9,5
"56260",604,0.985594548820451,2,1,10,4
"56261",604,0.985594548820451,4,5,5,4
"56262",604,0.985594548820451,1,1,5,1
"56263",604,0.985594548820451,1,3,10,1
"56264",604,0.985594548820451,2,4,5,9
"56265",604,0.985594548820451,3,3,3,4
"56266",604,0.985594548820451,3,3,7,4
"56267",604,0.985594548820451,2,3,4,4
"56268",604,0.985594548820451,3,5,2,3
"56269",604,0.985594548820451,8,6,5,5
"56270",604,0.985594548820451,7,3,7,5
"56271",604,0.985594548820451,3,8,5,4
"56272",604,0.985594548820451,1,1,6,4
"56273",604,0.985594548820451,2,8,8,3
"56274",604,0.985594548820451,2,5,5,5
"56275",604,0.985594548820451,1,7,1,5
"56276",604,0.985594548820451,10,10,10,7
"56277",604,0.985594548820451,3,5,10,5
"56278",604,0.985594548820451,10,10,10,5
"56279",604,0.985594548820451,1,10,10,1
"56280",604,0.985594548820451,1,1,6,4
"56281",604,0.985594548820451,10,7,8,3
"56282",604,0.985594548820451,10,10,1,5
"56283",604,0.985594548820451,7,4,4,4
"56284",604,0.985594548820451,3,3,7,6
"56285",604,0.985594548820451,4,4,9,5
"56286",604,0.985594548820451,2,3,7,3
"56287",604,0.985594548820451,9,3,9,6
"56288",604,0.985594548820451,6,4,3,6
"56289",604,0.985594548820451,3,8,8,2
"56290",604,0.985594548820451,3,3,9,6
"56291",604,0.985594548820451,1,1,8,6
"56292",604,0.985594548820451,9,7,7,5
"56293",604,0.985594548820451,5,7,5,4
"56294",604,0.904612264481204,5,5,4,4
"56295",604,0.904612264481204,5,5,7,6
"56296",604,0.904612264481204,3,3,2,6
"56297",604,0.904612264481204,5,5,5,8
"56298",604,0.904612264481204,5,5,4,5
"56299",604,0.904612264481204,1,10,10,1
"56300",604,0.904612264481204,1,1,6,1
"56301",604,0.904612264481204,1,1,1,1
"56302",604,0.904612264481204,1,10,10,1
"56303",604,0.904612264481204,1,1,10,1
"56304",604,0.904612264481204,9,8,9,4
"56305",604,0.904612264481204,5,5,8,6
"56306",604,0.904612264481204,5,5,5,5
"56307",604,0.904612264481204,5,5,8,6
"56308",604,0.904612264481204,5,5,7,5
"56309",604,0.904612264481204,3,3,6,5
"56310",604,0.904612264481204,2,2,3,5
"56311",604,0.904612264481204,3,5,2,3
"56312",604,0.904612264481204,5,5,5,4
"56313",604,0.904612264481204,5,5,6,4
"56314",604,0.989633870741846,5,6,8,6
"56315",604,0.989633870741846,10,1,9,6
"56316",604,0.989633870741846,10,8,8,5
"56317",604,0.989633870741846,8,8,10,6
"56318",604,0.989633870741846,8,8,7,5
"56319",604,0.989633870741846,-2,-2,-2,6
"56320",604,0.989633870741846,7,7,10,8
"56321",604,0.989633870741846,-2,-2,5,5
"56322",604,0.989633870741846,7,7,10,4
"56323",604,0.989633870741846,4,5,5,6
"56324",604,0.989633870741846,5,10,8,4
"56325",604,0.989633870741846,6,5,4,5
"56326",604,0.989633870741846,1,5,10,4
"56327",604,0.989633870741846,6,9,9,7
"56328",604,0.989633870741846,2,2,3,3
"56329",604,0.989633870741846,2,2,7,5
"56330",604,0.989633870741846,1,1,10,4
"56331",604,0.989633870741846,8,4,5,5
"56332",604,0.989633870741846,1,1,10,5
"56333",604,0.989633870741846,2,4,7,2
"56334",604,0.989633870741846,6,6,9,4
"56335",604,0.989633870741846,8,8,8,2
"56336",604,0.989633870741846,1,1,9,5
"56337",604,0.989633870741846,1,1,10,6
"56338",604,0.989633870741846,3,4,6,2
"56339",604,0.989633870741846,2,2,7,4
"56340",604,0.989633870741846,2,2,8,4
"56341",604,0.989633870741846,2,2,9,4
"56342",604,0.989633870741846,10,9,9,5
"56343",604,0.989633870741846,2,2,6,5
"56344",604,0.993673192663241,1,1,9,3
"56345",604,0.993673192663241,1,1,10,6
"56346",604,0.993673192663241,2,2,2,2
"56347",604,0.993673192663241,1,2,10,3
"56348",604,0.993673192663241,1,1,1,2
"56349",604,0.993673192663241,1,3,9,3
"56350",604,0.993673192663241,1,1,10,6
"56351",604,0.993673192663241,5,5,6,2
"56352",604,0.993673192663241,-2,-2,-2,5
"56353",604,0.993673192663241,2,5,6,2
"56354",604,0.993673192663241,2,2,9,2
"56355",604,0.993673192663241,1,1,10,3
"56356",604,0.993673192663241,1,1,10,6
"56357",604,0.993673192663241,1,1,1,2
"56358",604,0.993673192663241,1,1,10,1
"56359",604,0.993673192663241,2,2,9,4
"56360",604,0.993673192663241,3,2,2,3
"56361",604,0.993673192663241,2,4,9,4
"56362",604,0.993673192663241,2,2,-2,2
"56363",604,0.993673192663241,2,2,9,4
"56364",604,0.993673192663241,7,5,7,5
"56365",604,0.993673192663241,6,7,8,5
"56366",604,0.993673192663241,1,10,10,5
"56367",604,0.993673192663241,4,6,6,1
"56368",604,0.993673192663241,2,2,9,3
"56369",604,0.993673192663241,9,8,6,5
"56370",604,0.993673192663241,2,2,3,4
"56371",604,0.993673192663241,-2,-2,-2,5
"56372",604,0.993673192663241,2,2,3,3
"56373",604,0.993673192663241,2,2,9,4
"56374",604,0.746760459940859,10,9,10,4
"56375",604,0.746760459940859,6,7,8,6
"56376",604,0.746760459940859,8,4,6,5
"56377",604,0.746760459940859,8,8,7,6
"56378",604,0.746760459940859,10,6,5,1
"56379",604,0.746760459940859,6,6,7,6
"56380",604,0.746760459940859,9,10,5,4
"56381",604,0.746760459940859,6,6,8,6
"56382",604,0.746760459940859,-2,-2,-2,-2
"56383",604,0.746760459940859,6,4,7,6
"56384",604,0.746760459940859,7,4,8,7
"56385",604,0.746760459940859,9,8,8,5
"56386",604,0.746760459940859,5,7,6,7
"56387",604,0.746760459940859,-2,-1,-1,5
"56388",604,0.746760459940859,6,6,7,6
"56389",604,0.746760459940859,10,1,1,2
"56390",604,0.746760459940859,5,3,5,7
"56391",604,0.746760459940859,5,3,5,8
"56392",604,0.746760459940859,5,3,5,6
"56393",604,0.746760459940859,2,2,10,6
"56394",604,1.09889140853086,3,1,10,5
"56395",604,1.09889140853086,6,1,10,5
"56396",604,1.09889140853086,1,1,9,5
"56397",604,1.09889140853086,1,1,5,5
"56398",604,1.09889140853086,10,10,10,5
"56399",604,1.09889140853086,-2,-2,-2,-1
"56400",604,1.09889140853086,1,1,2,3
"56401",604,1.09889140853086,-1,-1,-1,8
"56402",604,1.09889140853086,3,9,7,7
"56403",604,1.09889140853086,1,1,10,6
"56404",604,1.09889140853086,8,7,7,7
"56405",604,1.09889140853086,8,8,9,5
"56406",604,1.09889140853086,10,1,5,1
"56407",604,1.09889140853086,1,10,10,4
"56408",604,1.09889140853086,1,1,1,2
"56409",604,1.09889140853086,7,7,6,4
"56410",604,1.09889140853086,9,9,9,2
