"","V161","V162","V163"
"56338",4,4,4
"56339",3,1,3
"56340",3,2,2
"56341",4,3,4
"56342",3,3,3
"56343",3,1,4
"56344",2,2,3
"56345",3,2,3
"56346",3,1,4
"56347",4,4,4
"56348",4,3,4
"56349",4,1,4
"56350",4,2,4
"56351",3,2,2
"56352",1,0,4
"56353",4,4,3
"56354",3,3,3
"56355",3,4,3
"56356",3,3,4
"56357",1,1,3
"56358",4,4,4
"56359",2,1,3
"56360",3,2,3
"56361",2,1,3
"56362",3,3,3
"56363",3,1,3
"56364",2,2,2
"56365",1,2,3
"56366",0,0,4
"56367",2,2,2
"56368",1,1,3
"56369",3,3,2
"56370",1,1,3
"56371",2,2,2
"56372",2,1,3
"56373",3,3,4
"56374",3,2,3
"56375",2,2,3
"56376",2,2,2
"56377",2,2,2
"56378",4,4,4
"56379",2,2,2
"56380",4,4,2
"56381",3,3,4
"56382",3,3,3
"56383",3,2,3
"56384",1,1,2
"56385",2,2,2
"56386",1,1,3
"56387",2,1,2
"56388",3,3,3
"56389",4,0,4
"56390",1,1,2
"56391",1,1,2
"56392",1,1,2
"56393",3,1,4
"56394",3,4,4
"56395",1,3,4
"56396",4,2,1
"56397",4,4,4
"56398",4,4,4
"56399",4,4,4
"56400",3,4,1
"56401",4,4,4
"56402",4,4,4
"56403",3,3,2
"56404",3,2,3
"56405",-1,-1,3
"56406",4,3,4
"56407",3,3,2
"56408",2,3,4
"56409",1,1,4
"56410",2,0,4
"56411",3,4,4
"56412",4,1,4
"56413",3,4,4
"56414",0,0,4
"56415",4,0,4
"56416",4,0,4
"56417",4,4,4
"56418",4,4,4
"56419",2,3,3
"56420",1,2,2
"56421",2,2,2
"56422",2,2,2
"56423",2,2,2
"56424",2,0,2
"56425",4,2,2
"56426",4,3,2
"56427",4,3,3
"56428",4,2,1
"56429",4,2,2
"56430",4,1,2
"56431",3,2,2
"56432",4,4,2
"56433",4,4,2
"56434",2,2,4
"56435",4,3,2
"56436",4,2,0
"56437",2,0,4
"56438",4,0,0
"56439",4,2,1
"56440",4,2,1
"56441",3,3,2
"56442",4,0,3
"56443",3,2,1
"56444",1,4,1
"56445",4,4,4
"56446",4,4,4
"56447",-1,4,4
"56448",4,4,4
"56449",4,2,3
"56450",1,1,1
"56451",2,2,2
"56452",2,2,1
"56453",2,3,2
"56454",2,1,4
"56455",2,1,1
"56456",2,3,3
"56457",2,2,2
"56458",4,2,3
"56459",4,1,1
"56460",2,2,3
"56461",1,0,0
"56462",2,3,3
"56463",0,0,3
"56464",-1,0,2
"56465",4,0,4
"56466",3,4,4
"56467",1,1,1
"56468",4,4,4
"56469",4,3,3
"56470",4,3,4
"56471",4,3,4
"56472",1,0,4
"56473",4,4,4
"56474",2,2,2
"56475",4,2,1
"56476",2,3,3
"56477",2,2,3
"56478",1,1,1
"56479",1,3,3
"56480",3,3,3
"56481",1,1,3
"56482",1,1,2
"56483",3,2,4
"56484",2,2,3
"56485",2,2,2
"56486",1,3,3
"56487",1,2,2
"56488",2,2,2
"56489",3,3,3
"56490",4,4,4
"56491",4,4,4
"56492",3,3,3
"56493",2,2,4
"56494",1,1,1
"56495",4,2,1
"56496",1,1,1
"56497",2,2,2
"56498",2,4,3
"56499",3,3,3
"56500",4,3,2
"56501",3,3,2
"56502",3,3,3
"56503",3,3,4
"56504",3,3,3
"56505",3,3,3
"56506",3,3,3
"56507",2,2,4
"56508",3,3,4
"56509",3,3,3
"56510",2,2,3
"56511",2,2,3
"56512",3,2,1
"56513",3,3,3
"56514",0,4,3
"56515",2,2,3
"56516",3,2,3
"56517",2,1,3
"56518",3,2,4
"56519",3,2,2
"56520",3,3,3
"56521",3,3,3
"56522",2,2,2
"56523",3,3,4
"56524",4,2,4
"56525",3,3,3
"56526",3,4,4
"56527",4,4,4
"56528",3,2,4
"56529",2,2,2
"56530",0,2,2
"56531",4,3,3
"56532",0,2,2
"56533",0,0,2
"56534",4,2,4
"56535",3,3,3
"56536",2,2,2
"56537",1,1,1
"56538",1,1,1
"56539",2,2,2
"56540",2,2,2
"56541",2,2,2
"56542",2,4,4
"56543",2,3,2
"56544",3,3,3
"56545",3,3,3
"56546",3,2,4
"56547",3,2,2
"56548",2,3,3
"56549",4,4,4
"56550",4,2,4
"56551",2,4,4
"56552",4,2,4
"56553",2,4,4
"56554",4,4,4
"56555",4,4,4
"56556",4,4,4
"56557",4,0,4
"56558",0,0,2
"56559",4,4,4
"56560",2,4,4
"56561",-1,3,4
"56562",0,0,0
"56563",4,4,4
"56564",4,1,1
"56565",4,4,4
"56566",2,2,3
"56567",2,2,2
"56568",1,2,2
"56569",4,4,4
"56570",2,3,4
"56571",4,4,4
"56572",2,2,2
"56573",3,3,3
"56574",2,3,1
"56575",1,1,3
"56576",3,3,2
"56577",3,2,2
"56578",3,4,3
"56579",1,2,3
"56580",3,3,4
"56581",2,4,3
"56582",3,3,4
"56583",2,4,4
"56584",2,2,3
"56585",2,2,2
"56586",2,2,2
"56587",2,3,3
"56588",3,3,3
"56589",1,3,3
"56590",4,2,4
"56591",4,1,4
"56592",3,2,3
"56593",1,4,4
"56594",3,2,2
"56595",4,3,3
"56596",2,2,4
"56597",2,2,3
"56598",3,3,3
"56599",3,4,2
"56600",3,3,4
"56601",1,3,3
"56602",2,1,4
"56603",2,2,2
"56604",4,4,3
"56605",1,1,1
"56606",3,3,4
"56607",0,0,0
"56608",3,1,3
"56609",4,4,4
"56610",1,2,2
"56611",4,3,3
"56612",2,2,4
"56613",3,2,2
"56614",4,2,3
"56615",4,3,3
"56616",2,2,2
"56617",3,0,4
"56618",4,1,2
"56619",3,4,4
"56620",1,2,4
"56621",4,3,4
"56622",3,3,3
"56623",2,2,3
"56624",2,3,4
"56625",3,2,3
"56626",3,2,3
"56627",3,2,3
"56628",4,3,4
"56629",1,1,2
"56630",4,4,4
"56631",3,3,4
"56632",2,2,3
"56633",4,4,4
"56634",1,2,2
"56635",0,0,4
"56636",2,1,2
"56637",4,1,1
"56638",2,3,1
"56639",2,2,2
"56640",2,1,4
"56641",2,3,3
"56642",2,1,3
"56643",2,2,3
"56644",4,4,4
"56645",4,4,4
"56646",4,2,4
"56647",2,4,1
"56648",2,2,4
"56649",2,3,3
"56650",2,1,4
"56651",2,2,2
"56652",2,1,4
"56653",2,4,2
"56654",3,2,1
"56655",4,4,4
"56656",2,2,2
"56657",3,3,3
"56658",4,4,4
"56659",3,3,3
"56660",2,3,2
"56661",1,2,1
"56662",2,2,3
"56663",4,1,4
"56664",2,3,4
"56665",2,2,1
"56666",3,3,3
"56667",3,3,4
"56668",0,1,1
"56669",2,2,3
"56670",3,2,4
"56671",3,4,3
"56672",4,1,4
"56673",2,3,2
"56674",0,1,4
"56675",1,2,2
"56676",3,3,3
"56677",1,1,2
"56678",4,4,4
"56679",3,2,4
"56680",3,2,4
"56681",3,4,2
"56682",4,1,4
"56683",1,3,4
"56684",3,3,3
"56685",4,4,4
"56686",4,3,4
"56687",4,4,4
"56688",4,4,4
"56689",2,4,4
"56690",4,3,4
"56691",4,1,4
"56692",4,4,4
"56693",4,4,4
"56694",0,3,3
"56695",2,3,1
"56696",0,4,4
"56697",1,4,4
"56698",0,2,2
"56699",0,1,0
"56700",2,2,1
"56701",2,3,4
"56702",2,3,3
"56703",4,0,0
"56704",4,2,4
"56705",4,2,3
"56706",2,2,1
"56707",0,1,1
"56708",4,4,4
"56709",4,1,4
"56710",3,2,4
"56711",4,4,4
"56712",3,2,4
"56713",4,3,4
"56714",4,4,3
"56715",4,3,4
"56716",4,4,4
"56717",1,3,3
"56718",3,3,3
"56719",2,4,1
"56720",4,3,4
"56721",3,2,4
"56722",2,1,2
"56723",2,4,4
"56724",2,2,3
"56725",2,4,4
"56726",3,4,4
"56727",3,3,3
"56728",1,2,2
"56729",3,2,2
"56730",2,3,3
"56731",3,3,3
"56732",2,2,3
"56733",3,2,2
"56734",4,1,4
"56735",4,4,4
"56736",4,4,4
"56737",3,2,4
"56738",2,2,2
"56739",2,4,4
"56740",2,2,3
"56741",2,2,2
"56742",2,3,3
"56743",0,0,0
"56744",4,2,3
"56745",3,3,3
"56746",1,4,4
"56747",4,3,3
"56748",2,3,4
"56749",1,4,1
"56750",3,4,4
"56751",4,3,3
"56752",1,1,1
"56753",3,2,3
"56754",2,3,3
"56755",4,4,4
"56756",3,4,2
"56757",2,2,4
"56758",1,2,3
"56759",4,4,4
"56760",3,3,3
"56761",4,4,4
"56762",4,4,1
"56763",4,0,4
"56764",3,3,3
"56765",2,2,2
"56766",2,2,2
"56767",3,3,3
"56768",4,4,4
"56769",3,3,3
"56770",2,2,4
"56771",3,4,3
"56772",3,1,4
"56773",3,2,4
"56774",4,2,4
"56775",3,2,2
"56776",2,3,1
"56777",4,2,4
"56778",0,4,4
"56779",4,4,4
"56780",1,3,1
"56781",4,2,4
"56782",3,2,3
"56783",3,3,3
"56784",4,4,4
"56785",2,2,1
"56786",4,3,4
"56787",2,4,4
"56788",3,2,2
"56789",0,0,4
"56790",0,4,4
"56791",4,0,4
"56792",0,4,4
"56793",0,4,4
"56794",4,4,4
"56795",4,4,4
"56796",4,4,4
"56797",4,4,4
"56798",4,4,4
"56799",1,4,4
"56800",0,0,4
"56801",4,4,4
"56802",4,0,0
"56803",-1,0,0
"56804",0,4,0
"56805",4,4,4
"56806",4,4,4
"56807",4,0,4
"56808",4,4,4
"56809",4,4,-1
"56810",4,4,4
"56811",4,0,0
"56812",1,0,4
"56813",4,4,4
"56814",4,-1,4
"56815",1,4,4
"56816",4,0,4
"56817",0,4,4
"56818",4,4,4
"56819",4,-1,-1
"56820",4,4,4
"56821",4,4,4
"56822",0,0,0
"56823",-1,0,0
"56824",4,2,4
"56825",2,3,3
"56826",1,1,4
"56827",3,2,4
"56828",4,2,4
"56829",2,1,2
"56830",3,2,3
"56831",4,4,4
"56832",2,2,2
"56833",4,4,4
"56834",3,2,4
"56835",4,2,4
"56836",3,4,3
"56837",3,2,3
"56838",3,4,4
"56839",4,4,4
"56840",3,4,4
"56841",1,1,4
"56842",4,2,4
"56843",2,4,4
"56844",3,2,3
"56845",1,1,1
"56846",3,2,4
"56847",3,4,4
"56848",3,4,3
"56849",3,3,3
"56850",3,3,3
"56851",3,-1,4
"56852",3,3,3
"56853",2,2,4
"56854",2,3,3
"56855",4,2,4
"56856",4,3,2
"56857",4,4,4
"56858",2,0,3
"56859",4,1,4
"56860",3,3,3
"56861",4,4,4
"56862",2,1,2
"56863",1,4,4
"56864",4,4,4
"56865",3,2,4
"56866",4,2,4
"56867",4,1,4
"56868",4,2,4
"56869",3,3,3
"56870",3,3,4
"56871",3,4,4
"56872",4,4,4
"56873",1,2,4
"56874",3,2,3
"56875",4,2,4
"56876",4,2,3
"56877",3,1,3
"56878",4,2,4
"56879",4,2,4
"56880",2,4,4
"56881",4,2,4
"56882",3,3,3
"56883",3,2,3
"56884",2,3,4
"56885",2,3,1
"56886",4,3,3
"56887",2,3,3
"56888",2,1,3
"56889",2,3,3
"56890",2,2,3
"56891",2,3,3
"56892",2,3,2
"56893",2,3,4
"56894",1,3,4
"56895",3,3,4
"56896",3,3,4
"56897",2,2,2
"56898",4,4,4
"56899",0,0,0
"56900",0,0,0
"56901",2,1,1
"56902",4,3,4
"56903",2,1,1
"56904",1,1,4
"56905",3,3,3
"56906",1,4,4
"56907",3,1,3
"56908",4,4,4
"56909",2,1,2
"56910",1,2,2
"56911",1,1,2
"56912",2,2,2
"56913",4,4,3
"56914",2,2,2
"56915",4,3,4
"56916",2,3,3
"56917",1,2,2
"56918",3,1,3
"56919",2,1,2
"56920",4,4,4
"56921",2,3,2
"56922",4,4,4
"56923",2,2,4
"56924",1,4,4
"56925",3,2,4
"56926",4,4,4
"56927",1,1,2
"56928",4,4,4
"56929",2,3,4
"56930",2,4,4
"56931",2,3,3
"56932",3,3,4
"56933",2,3,3
"56934",2,2,2
"56935",2,2,4
"56936",1,2,2
"56937",3,2,4
"56938",4,4,4
"56939",4,4,4
"56940",2,3,3
"56941",3,1,4
"56942",3,3,4
"56943",4,3,4
"56944",4,0,4
"56945",4,0,4
"56946",2,3,3
"56947",3,2,4
"56948",3,3,3
"56949",2,3,3
"56950",4,4,4
"56951",3,1,4
"56952",2,1,4
"56953",4,4,4
"56954",2,1,4
"56955",2,1,2
"56956",2,2,2
"56957",2,2,2
"56958",2,1,4
"56959",2,2,2
"56960",2,3,3
"56961",1,4,3
"56962",2,2,2
"56963",4,4,4
"56964",2,2,2
"56965",4,1,4
"56966",4,4,4
"56967",3,2,3
"56968",4,4,4
"56969",4,4,4
"56970",2,4,4
"56971",4,4,4
"56972",3,4,4
"56973",2,3,4
"56974",0,1,4
"56975",3,3,3
"56976",2,2,2
"56977",2,3,2
"56978",3,2,3
"56979",2,3,4
"56980",4,3,4
"56981",3,3,3
"56982",4,3,3
"56983",3,3,3
"56984",4,4,4
"56985",4,4,4
"56986",3,2,4
"56987",3,3,3
"56988",3,3,3
"56989",1,1,1
"56990",4,1,4
"56991",4,4,4
"56992",1,1,1
"56993",2,3,2
"56994",4,2,2
"56995",2,1,4
"56996",1,2,4
"56997",1,2,4
"56998",0,0,0
"56999",4,2,4
"57000",2,1,2
"57001",2,2,3
"57002",4,4,4
"57003",3,3,4
"57004",3,1,1
"57005",2,1,3
"57006",1,2,3
"57007",3,3,3
"57008",3,3,4
"57009",4,0,4
"57010",2,2,4
"57011",1,1,1
"57012",4,4,3
"57013",4,4,4
"57014",2,0,4
"57015",2,4,3
"57016",4,4,4
"57017",3,4,4
"57018",0,0,0
"57019",3,1,1
"57020",4,3,4
"57021",4,4,4
"57022",4,1,4
"57023",2,3,4
"57024",4,3,2
"57025",2,2,3
"57026",1,3,4
"57027",3,2,1
"57028",3,4,4
"57029",0,4,2
"57030",2,3,4
"57031",4,4,4
"57032",3,1,4
"57033",1,1,4
"57034",2,2,4
"57035",3,4,4
"57036",4,4,4
"57037",4,2,4
"57038",4,4,4
"57039",4,4,4
"57040",4,3,3
"57041",4,4,4
"57042",3,0,4
"57043",0,4,4
"57044",4,1,3
"57045",3,4,4
"57046",2,3,4
"57047",3,2,4
"57048",4,4,4
"57049",4,4,4
"57050",4,2,3
"57051",4,4,4
"57052",0,0,4
"57053",2,3,4
"57054",3,2,4
"57055",1,0,4
"57056",1,1,1
"57057",4,2,4
"57058",4,4,4
"57059",2,1,1
"57060",4,4,4
"57061",4,4,4
"57062",4,4,4
"57063",3,3,4
"57064",2,2,4
"57065",3,3,2
"57066",2,3,4
"57067",4,1,4
"57068",1,3,4
"57069",3,2,3
"57070",4,4,4
"57071",1,1,4
"57072",4,0,4
"57073",2,1,2
"57074",3,3,3
"57075",2,1,4
"57076",4,0,4
"57077",2,3,4
"57078",1,4,4
"57079",1,2,4
"57080",4,2,4
"57081",3,4,4
"57082",2,4,4
"57083",4,1,4
"57084",4,4,4
"57085",4,1,4
"57086",2,2,4
"57087",4,2,4
"57088",4,1,4
"57089",4,4,4
"57090",4,4,4
"57091",2,2,4
"57092",4,4,4
"57093",2,2,2
"57094",4,4,4
"57095",3,2,4
"57096",4,2,4
"57097",4,1,4
"57098",4,1,4
"57099",4,4,0
"57100",2,1,3
"57101",3,2,4
"57102",3,4,4
"57103",4,4,4
"57104",1,1,4
"57105",2,2,2
"57106",4,1,3
"57107",0,0,2
"57108",0,1,1
"57109",4,-1,4
"57110",2,4,2
"57111",2,0,4
"57112",0,4,0
"57113",1,1,1
"57114",2,3,2
"57115",0,3,3
"57116",3,3,4
"57117",4,0,4
"57118",4,3,4
"57119",3,2,3
"57120",3,3,1
"57121",2,1,1
"57122",1,4,4
"57123",4,2,1
"57124",2,2,1
"57125",1,1,1
"57126",0,0,0
"57127",4,0,4
"57128",3,3,4
"57129",1,3,1
"57130",2,1,4
"57131",4,1,4
"57132",1,1,3
"57133",3,3,4
"57134",3,3,4
"57135",1,1,4
"57136",4,1,4
"57137",4,4,4
"57138",4,1,4
"57139",1,4,4
"57140",4,1,4
"57141",2,4,4
"57142",4,4,4
"57143",1,1,4
"57144",0,0,2
"57145",0,4,4
"57146",2,1,4
"57147",2,1,4
"57148",3,3,3
"57149",3,2,3
"57150",2,3,3
"57151",1,3,3
"57152",1,1,1
"57153",2,2,2
"57154",4,0,4
"57155",4,3,4
"57156",4,4,4
"57157",4,1,4
"57158",2,2,2
"57159",4,1,4
"57160",4,4,4
"57161",0,4,4
"57162",4,0,4
"57163",4,4,4
"57164",1,4,4
"57165",4,4,4
"57166",0,4,4
"57167",4,0,4
"57168",4,0,4
"57169",4,4,4
"57170",4,4,4
"57171",4,4,4
"57172",4,4,4
"57173",4,4,4
"57174",4,4,4
"57175",3,4,4
"57176",4,4,4
"57177",4,4,4
"57178",3,3,3
"57179",3,2,3
"57180",-1,-1,3
"57181",3,-1,3
"57182",3,2,3
"57183",4,3,4
"57184",3,3,4
"57185",3,2,3
"57186",2,1,4
"57187",4,4,3
"57188",1,1,1
"57189",2,2,3
"57190",2,2,3
"57191",3,2,3
"57192",2,2,2
"57193",2,3,2
"57194",2,3,3
"57195",3,3,3
"57196",4,4,4
"57197",3,3,3
"57198",3,4,3
"57199",2,2,2
"57200",3,3,3
"57201",3,3,3
"57202",2,2,3
"57203",2,2,2
"57204",3,3,3
"57205",4,4,4
"57206",3,4,4
"57207",4,4,4
"57208",4,4,4
"57209",2,1,3
"57210",3,2,4
"57211",2,3,4
"57212",3,2,4
"57213",2,1,3
"57214",2,2,2
"57215",3,3,3
"57216",2,2,2
"57217",1,2,2
"57218",2,1,1
"57219",2,1,2
"57220",4,2,4
"57221",4,1,3
"57222",3,2,2
"57223",2,2,2
"57224",4,3,4
"57225",4,3,3
"57226",2,2,3
"57227",2,4,2
"57228",2,3,3
"57229",3,1,2
"57230",2,2,2
"57231",3,2,3
"57232",2,2,3
"57233",2,2,3
"57234",3,3,3
"57235",3,4,4
"57236",3,2,3
"57237",3,3,3
"57238",2,2,2
"57239",4,3,3
"57240",3,2,3
"57241",4,4,4
"57242",4,4,4
"57243",4,4,4
"57244",2,2,2
"57245",2,3,3
"57246",2,3,2
"57247",2,3,3
"57248",2,2,2
"57249",3,4,4
"57250",3,3,3
"57251",3,3,3
"57252",2,2,2
"57253",3,2,3
"57254",2,2,1
"57255",3,3,3
"57256",1,1,2
"57257",4,3,4
"57258",2,1,2
"57259",3,2,3
"57260",3,2,3
"57261",4,-1,3
"57262",2,1,3
"57263",4,3,4
"57264",2,3,3
"57265",-1,-1,3
"57266",2,3,3
"57267",3,2,2
"57268",3,2,3
"57269",1,1,3
"57270",4,1,4
"57271",4,1,4
"57272",4,3,4
"57273",1,1,3
"57274",1,1,3
"57275",2,2,3
"57276",3,2,3
"57277",4,1,3
"57278",1,2,2
"57279",4,4,4
"57280",2,2,3
"57281",4,4,4
"57282",3,2,3
"57283",3,3,4
"57284",3,3,3
"57285",2,2,1
"57286",4,1,1
"57287",1,3,4
"57288",2,4,4
"57289",1,4,4
"57290",4,0,4
"57291",4,0,4
"57292",0,1,4
"57293",0,4,4
"57294",4,0,4
"57295",4,2,4
"57296",4,0,4
"57297",4,0,4
"57298",4,1,4
"57299",1,4,2
"57300",4,2,4
"57301",4,4,4
"57302",4,2,4
"57303",3,2,4
"57304",2,4,4
"57305",4,2,4
"57306",4,4,4
"57307",2,2,2
"57308",4,2,4
"57309",2,4,3
"57310",3,3,4
"57311",4,2,4
"57312",4,1,4
"57313",4,3,4
"57314",4,4,4
"57315",4,1,4
"57316",2,0,4
"57317",4,4,4
"57318",2,1,4
"57319",4,4,4
"57320",0,0,0
"57321",4,3,4
"57322",4,0,4
"57323",0,4,4
"57324",4,0,0
"57325",4,0,4
"57326",3,3,3
"57327",4,4,4
"57328",4,4,4
"57329",2,3,3
"57330",2,2,4
"57331",2,1,2
"57332",4,2,3
"57333",3,2,2
"57334",2,2,4
"57335",4,3,4
"57336",3,3,4
"57337",4,3,3
"57338",4,4,4
"57339",2,2,2
"57340",2,2,3
"57341",2,2,2
"57342",2,2,3
"57343",3,2,3
"57344",4,4,4
"57345",4,4,4
"57346",2,3,2
"57347",3,4,4
"57348",3,3,2
"57349",4,1,4
"57350",0,2,4
"57351",1,1,4
"57352",0,0,4
"57353",3,1,3
"57354",4,4,4
"57355",1,3,4
"57356",4,1,4
"57357",3,0,4
"57358",3,1,4
"57359",2,2,4
"57360",1,0,4
"57361",4,4,4
"57362",4,2,4
"57363",3,0,4
"57364",3,2,4
"57365",2,2,4
"57366",2,4,4
"57367",3,2,4
"57368",4,4,0
"57369",0,4,4
"57370",0,0,0
"57371",1,0,4
"57372",1,1,4
"57373",0,4,0
"57374",4,4,4
"57375",0,0,4
"57376",1,0,4
"57377",4,4,4
"57378",3,2,4
"57379",2,1,3
"57380",4,4,4
"57381",0,0,4
"57382",4,4,0
"57383",2,2,3
"57384",1,1,3
"57385",4,4,4
"57386",1,2,4
"57387",4,4,4
"57388",2,3,3
"57389",2,3,4
"57390",1,0,4
"57391",3,1,2
"57392",1,0,4
"57393",2,0,2
"57394",3,1,4
"57395",1,1,4
"57396",4,2,4
"57397",2,0,2
"57398",4,4,4
"57399",4,3,4
"57400",4,0,4
"57401",4,2,4
"57402",3,3,4
"57403",4,4,2
"57404",4,4,4
"57405",4,4,4
"57406",4,4,4
"57407",4,0,4
"57408",4,0,0
"57409",4,4,4
"57410",4,4,4
"57411",4,3,2
"57412",2,2,4
"57413",3,4,4
"57414",2,1,4
"57415",4,2,2
"57416",4,2,3
"57417",3,1,2
"57418",4,2,2
"57419",2,2,3
"57420",2,2,3
"57421",3,1,4
"57422",2,2,4
"57423",2,1,4
"57424",2,0,4
"57425",4,2,4
"57426",4,2,4
"57427",2,2,4
"57428",1,4,4
"57429",3,2,4
"57430",3,3,2
"57431",4,4,4
"57432",0,4,4
"57433",1,1,4
"57434",4,2,0
"57435",4,4,4
"57436",-1,0,0
"57437",4,0,4
"57438",1,0,4
"57439",1,0,4
"57440",4,4,4
"57441",4,0,4
"57442",4,3,4
"57443",4,4,4
"57444",4,4,4
"57445",4,4,4
"57446",4,4,4
"57447",2,1,4
"57448",2,0,2
"57449",4,0,4
"57450",4,2,4
"57451",3,2,4
"57452",4,4,3
"57453",3,4,4
"57454",2,1,3
"57455",3,3,3
"57456",3,3,3
"57457",1,2,2
"57458",2,3,3
"57459",2,2,2
"57460",1,3,2
"57461",2,2,2
"57462",1,2,1
"57463",3,3,3
"57464",4,4,4
"57465",3,3,3
"57466",1,1,1
"57467",1,2,1
"57468",3,4,4
"57469",2,3,4
"57470",1,2,2
"57471",4,4,4
"57472",1,2,1
"57473",3,3,3
"57474",3,2,3
"57475",3,4,3
"57476",0,2,4
"57477",4,4,4
"57478",2,2,3
"57479",1,3,2
"57480",4,4,4
"57481",3,3,3
"57482",3,3,3
"57483",1,2,3
"57484",3,3,3
"57485",2,4,4
"57486",3,3,3
"57487",2,1,3
"57488",1,2,3
"57489",1,1,1
"57490",4,3,4
"57491",2,2,3
"57492",1,2,4
"57493",4,0,2
"57494",2,2,3
"57495",3,2,1
"57496",4,4,4
"57497",4,4,4
"57498",4,4,4
"57499",4,4,4
"57500",4,4,4
"57501",3,4,4
"57502",3,4,4
"57503",4,4,4
"57504",4,4,4
"57505",4,4,4
"57506",3,4,4
"57507",4,4,4
"57508",4,4,4
"57509",4,4,4
"57510",4,4,0
"57511",3,2,4
"57512",1,1,0
"57513",3,1,3
"57514",3,1,3
"57515",2,2,4
"57516",4,4,4
"57517",4,2,4
"57518",1,1,3
"57519",1,3,1
"57520",3,2,2
"57521",3,1,1
"57522",4,2,4
"57523",2,3,2
"57524",2,3,2
"57525",2,3,3
"57526",3,2,3
"57527",2,2,2
"57528",3,2,3
"57529",4,4,4
"57530",3,2,2
"57531",4,3,4
"57532",2,4,4
"57533",3,3,3
"57534",2,2,4
"57535",4,4,4
"57536",1,4,4
"57537",4,1,4
"57538",2,2,3
"57539",4,0,1
"57540",2,3,3
"57541",3,3,1
"57542",4,2,4
"57543",4,1,4
"57544",2,3,4
"57545",2,4,4
"57546",2,2,3
"57547",2,4,4
"57548",4,4,4
"57549",4,2,4
"57550",1,1,1
"57551",1,4,1
"57552",2,3,4
"57553",2,4,3
"57554",1,1,1
"57555",2,2,2
"57556",3,3,1
"57557",2,3,2
"57558",1,2,1
"57559",1,2,2
"57560",3,3,3
"57561",2,3,2
"57562",2,2,2
"57563",3,4,3
"57564",2,3,1
"57565",4,4,3
"57566",3,2,2
"57567",3,2,3
"57568",1,2,2
"57569",2,1,1
"57570",3,2,2
"57571",4,3,3
"57572",2,2,4
"57573",3,2,3
"57574",4,4,3
"57575",4,4,4
"57576",2,3,2
"57577",2,2,1
"57578",2,2,1
"57579",0,4,4
"57580",1,1,1
"57581",3,3,4
"57582",1,4,4
"57583",1,2,4
"57584",1,2,2
"57585",-1,-1,-1
"57586",4,1,4
"57587",2,4,1
"57588",2,3,3
"57589",3,4,3
"57590",4,1,1
"57591",4,3,3
"57592",1,1,4
"57593",2,2,1
"57594",1,4,4
"57595",1,1,1
"57596",3,3,4
"57597",1,1,4
"57598",2,2,4
"57599",4,3,3
"57600",4,2,4
"57601",-1,-1,-1
"57602",2,1,4
"57603",4,1,3
"57604",0,4,4
"57605",4,4,4
"57606",4,0,0
"57607",2,1,4
"57608",3,3,3
"57609",1,1,4
"57610",0,0,4
"57611",1,1,4
"57612",1,3,3
"57613",1,0,4
"57614",3,3,2
"57615",4,4,4
"57616",3,1,4
"57617",4,4,4
"57618",4,4,4
"57619",2,2,2
"57620",4,1,4
"57621",1,2,4
"57622",3,2,3
"57623",4,4,4
"57624",0,2,3
"57625",3,3,4
"57626",1,1,4
"57627",1,1,1
"57628",0,2,3
"57629",3,1,2
"57630",3,2,4
"57631",4,4,0
"57632",2,2,4
"57633",2,3,3
"57634",0,0,4
"57635",2,4,2
"57636",4,4,4
"57637",2,1,1
"57638",2,0,3
"57639",2,1,1
"57640",4,1,0
"57641",3,1,4
"57642",4,0,4
"57643",4,2,4
"57644",4,3,4
"57645",4,4,4
"57646",0,4,4
"57647",4,2,2
"57648",3,4,1
"57649",1,1,4
"57650",2,1,2
"57651",1,2,4
"57652",0,4,4
"57653",-1,-1,-1
"57654",3,3,3
"57655",4,0,4
"57656",4,4,4
"57657",3,3,3
"57658",4,3,3
"57659",2,2,3
"57660",1,4,4
"57661",3,2,3
"57662",3,3,3
"57663",1,3,1
"57664",3,3,3
"57665",4,3,4
"57666",3,3,2
"57667",3,1,3
"57668",2,3,3
"57669",3,1,3
"57670",2,4,4
"57671",3,2,4
"57672",4,1,4
"57673",1,3,3
"57674",3,2,3
"57675",3,4,3
"57676",3,2,4
"57677",3,3,4
"57678",1,2,2
"57679",3,2,4
"57680",3,3,4
"57681",3,2,4
"57682",-1,-1,4
"57683",3,3,4
"57684",3,3,2
"57685",2,1,3
"57686",3,3,2
"57687",0,0,4
"57688",3,4,4
"57689",4,4,4
"57690",2,2,3
"57691",3,2,4
"57692",3,3,3
"57693",3,3,3
"57694",4,2,4
"57695",4,4,4
"57696",3,3,3
"57697",0,0,4
"57698",4,2,4
"57699",4,2,4
"57700",2,1,3
"57701",0,0,4
"57702",0,2,3
"57703",0,0,4
"57704",3,2,3
"57705",-1,2,4
"57706",2,2,3
"57707",3,3,3
"57708",3,1,3
"57709",1,2,4
"57710",1,2,4
"57711",2,3,3
"57712",2,1,2
"57713",2,1,2
"57714",4,3,4
"57715",1,1,2
"57716",4,4,4
"57717",3,2,3
"57718",4,4,4
"57719",2,2,3
"57720",4,-1,4
"57721",3,3,4
"57722",3,1,4
"57723",3,3,4
"57724",3,2,3
"57725",3,2,3
"57726",3,1,2
"57727",2,2,3
"57728",2,3,3
"57729",3,2,3
"57730",4,4,3
"57731",0,0,3
"57732",1,1,1
